  0.171160698       6.73142433    
   1.61948204       8.63740444    
   6.21239424       1.73363209    
   3.21211815       6.09205723    
   8.03702831       8.35933208    
  0.418260098       9.71921921    
   5.66989422       3.93236399    
   7.90593386       5.03829956    
   9.84697151       8.04891396    
   5.80547810       2.69732714    
   2.74042606       8.37475777    
   8.71122837       9.64025974    
   4.16697264       4.31744099    
  0.126862526       2.21259594    
   1.30524397       7.25042105    
  0.580372810       4.32841063    
  0.464162827       1.18877649    
   5.57549953       7.43019104    
   4.36435461       1.74076319    
   8.14381123       3.07431221    
   6.70347214       5.29586792    
   2.20645189       3.83768320    
  0.837943554       3.35284710    
   1.85589790       2.09071159    
   8.41802406       1.76020145    
   8.74876022      0.428717136    
   4.11571741       2.87562847    
   9.95866013       5.24279118    
   9.33637810       6.54678106    
   2.91604996       7.46631622E-02
   6.29372597       8.68994904    
   7.49842167       5.99997044    
   4.16016817       9.96455956    
   1.61811829       5.71913481    
  0.611057281       6.96301460E-02
   8.01256943       7.25940704    
   4.26231623       6.78329468    
   5.06786346       5.60233593    
  0.413851738       5.61766624    
   6.94711924      0.268507004    
   4.09105539       8.37365913    
   6.83029652       6.80683136    
   1.85583830       1.08048439    
   3.19222450       1.74423933    
   2.51916885       9.69536304    
   4.81341600       9.11435890    
   7.20139027       3.80469084    
   7.54982233       9.89973259    
   4.43029881       4.66108322E-02
   7.06686258       2.79627323    
   8.46279144       4.15071487    
   9.40876484       3.12762976    
   5.71669579      0.524425507    
   7.10108042       7.86700726    
   5.36324024       9.99483109    
   3.36272240       7.27863550    
  0.303318501       7.89219618    
   2.44699955       6.75142765    
   3.20483446       3.68513584    
   8.89245510       5.53247452    
