   5.49958706       5.86531067       5.32573904E-04  -2.38334322       1.77465077E-03
   5.49958706       4.13468933       5.32573904E-04  -2.38334322       1.77465077E-03
   6.49922276       5.86557722       5.32573904E-04  -2.38334322       1.77465077E-03
   6.49922276       4.13442278       5.32573904E-04  -2.38334322       1.77465077E-03
   4.00042486       6.73131657       5.32573904E-04  -2.38334322       1.77465077E-03
   4.00042486       3.26868343       5.32573904E-04  -2.38334322       1.77465077E-03
   5.00000000       6.73115349       5.32573904E-04  -2.38334322       1.77465077E-03
   5.00000000       3.26884770       5.32573904E-04  -2.38334322       1.77465077E-03
   5.99957514       6.73131657       5.32573904E-04  -2.38334322       1.77465077E-03
   5.99957514       3.26868343       5.32573904E-04  -2.38334322       1.77465077E-03


   3.00187755       5.00000000       1.11398089E-03  -2.38334417       1.77465077E-03
   4.00179482       5.00000000       1.11398089E-03  -2.38334417       1.77465077E-03
   5.00000000       5.00000000       1.11398089E-03  -2.38334417       1.77465077E-03
   5.99820518       5.00000000       1.11398089E-03  -2.38334417       1.77465077E-03
   6.99812222       5.00000000       1.11398089E-03  -2.38334417       1.77465077E-03
   3.50171733       5.86503410       1.11398089E-03  -2.38334417       1.77465077E-03
   3.50171733       4.13496590       1.11398089E-03  -2.38334417       1.77465077E-03
   4.50089788       5.86447001       1.11398089E-03  -2.38334417       1.77465077E-03
   4.50089788       4.13553047       1.11398089E-03  -2.38334417       1.77465077E-03
   5.49910212       5.86447001       1.11398089E-03  -2.38334417       1.77465077E-03
   5.49910259       4.13553047       1.11398089E-03  -2.38334417       1.77465077E-03
   6.49828339       5.86503458       1.11398089E-03  -2.38334417       1.77465077E-03
   6.49828339       4.13496542       1.11398089E-03  -2.38334417       1.77465077E-03
   4.00093985       6.73042536       1.11398089E-03  -2.38334417       1.77465077E-03
   4.00093985       3.26957464       1.11398089E-03  -2.38334417       1.77465077E-03
   5.00000000       6.73006916       1.11398089E-03  -2.38334417       1.77465077E-03
   5.00000000       3.26993203       1.11398089E-03  -2.38334417       1.77465077E-03
   5.99906015       6.73042536       1.11398089E-03  -2.38334417       1.77465077E-03
   5.99906015       3.26957488       1.11398089E-03  -2.38334417       1.77465077E-03


   3.00328159       5.00000000       1.79665722E-03  -2.38334346       1.77465077E-03
   4.00305796       5.00000000       1.79665722E-03  -2.38334346       1.77465077E-03
   5.00000000       5.00000000       1.79665722E-03  -2.38334346       1.77465077E-03
   5.99694252       5.00000000       1.79665722E-03  -2.38334346       1.77465077E-03
   6.99671841       5.00000000       1.79665722E-03  -2.38334346       1.77465077E-03
   3.50298810       5.86430025       1.79665722E-03  -2.38334346       1.77465077E-03
   3.50298810       4.13569975       1.79665722E-03  -2.38334346       1.77465077E-03
   4.50152969       5.86337662       1.79665722E-03  -2.38334346       1.77465077E-03
   4.50152969       4.13662386       1.79665722E-03  -2.38334346       1.77465077E-03
   5.49847078       5.86337662       1.79665722E-03  -2.38334346       1.77465077E-03
   5.49847078       4.13662386       1.79665722E-03  -2.38334346       1.77465077E-03
   6.49701214       5.86430073       1.79665722E-03  -2.38334346       1.77465077E-03
   6.49701214       4.13569927       1.79665722E-03  -2.38334346       1.77465077E-03
   4.00164175       6.72921085       1.79665722E-03  -2.38334346       1.77465077E-03
   4.00164175       3.27079105       1.79665722E-03  -2.38334346       1.77465077E-03
   5.00000000       6.72860193       1.79665722E-03  -2.38334346       1.77465077E-03
   5.00000000       3.27139902       1.79665722E-03  -2.38334346       1.77465077E-03
   5.99835825       6.72921085       1.79665722E-03  -2.38334346       1.77465077E-03
   5.99835825       3.27079105       1.79665722E-03  -2.38334346       1.77465077E-03


   3.00502300       5.00000000       2.47627636E-03  -2.38334560       1.77465077E-03
   4.00453424       5.00000000       2.47627636E-03  -2.38334560       1.77465077E-03
   5.00000000       5.00000000       2.47627636E-03  -2.38334560       1.77465077E-03
   5.99546623       5.00000000       2.47627636E-03  -2.38334560       1.77465077E-03
   6.99497986       5.00000000       2.47627636E-03  -2.38334560       1.77465077E-03
   3.50454855       5.86339855       2.47627636E-03  -2.38334560       1.77465077E-03
   3.50454855       4.13660145       2.47627636E-03  -2.38334560       1.77465077E-03
   4.50226831       5.86209822       2.47627636E-03  -2.38334560       1.77465077E-03
   4.50226831       4.13790274       2.47627636E-03  -2.38334560       1.77465077E-03
   5.49773216       5.86209822       2.47627636E-03  -2.38334560       1.77465077E-03
   5.49773216       4.13790274       2.47627636E-03  -2.38334560       1.77465077E-03
   6.49545145       5.86339903       2.47627636E-03  -2.38334560       1.77465077E-03
   6.49545145       4.13660097       2.47627636E-03  -2.38334560       1.77465077E-03
   4.00251245       6.72770309       2.47627636E-03  -2.38334560       1.77465077E-03
   4.00251293       3.27229881       2.47627636E-03  -2.38334560       1.77465077E-03
   5.00000000       6.72680235       2.47627636E-03  -2.38334560       1.77465077E-03
   5.00000000       3.27320099       2.47627636E-03  -2.38334560       1.77465077E-03
   5.99748755       6.72770309       2.47627636E-03  -2.38334560       1.77465077E-03
   5.99748707       3.27229881       2.47627636E-03  -2.38334560       1.77465077E-03


   3.00705099       5.00000000       3.04821413E-03  -2.38334537       1.77465077E-03
   4.00613642       5.00000000       3.04821413E-03  -2.38334537       1.77465077E-03
   5.00000000       5.00000000       3.04821413E-03  -2.38334537       1.77465077E-03
   5.99386406       5.00000000       3.04821413E-03  -2.38334537       1.77465077E-03
   6.99295235       5.00000000       3.04821413E-03  -2.38334537       1.77465077E-03
   3.50634384       5.86236286       3.04821413E-03  -2.38334537       1.77465077E-03
   3.50634384       4.13763714       3.04821413E-03  -2.38334537       1.77465077E-03
   4.50306892       5.86071157       3.04821413E-03  -2.38334537       1.77465077E-03
   4.50306892       4.13928938       3.04821413E-03  -2.38334537       1.77465077E-03
   5.49693155       5.86071157       3.04821413E-03  -2.38334537       1.77465077E-03
   5.49693155       4.13928938       3.04821413E-03  -2.38334537       1.77465077E-03
   6.49365664       5.86236334       3.04821413E-03  -2.38334537       1.77465077E-03
   6.49365664       4.13763666       3.04821413E-03  -2.38334537       1.77465077E-03
   4.00352621       6.72594643       3.04821413E-03  -2.38334537       1.77465077E-03
   4.00352669       3.27405548       3.04821413E-03  -2.38334537       1.77465077E-03
   5.00000000       6.72472858       3.04821413E-03  -2.38334537       1.77465077E-03
   5.00000000       3.27527332       3.04821413E-03  -2.38334537       1.77465077E-03
   5.99647379       6.72594643       3.04821413E-03  -2.38334537       1.77465077E-03
   5.99647331       3.27405524       3.04821413E-03  -2.38334537       1.77465077E-03


   3.00930047       5.00000000       3.42214759E-03  -2.38334370       1.77465077E-03
   4.00777674       5.00000000       3.42214759E-03  -2.38334370       1.77465077E-03
   5.00000000       5.00000000       3.42214759E-03  -2.38334370       1.77465077E-03
   5.99222469       5.00000000       3.42214759E-03  -2.38334370       1.77465077E-03
   6.99070215       5.00000000       3.42214759E-03  -2.38334370       1.77465077E-03
   3.50830603       5.86122990       3.42214759E-03  -2.38334370       1.77465077E-03
   3.50830603       4.13877010       3.42214759E-03  -2.38334370       1.77465077E-03
   4.50389004       5.85929394       3.42214759E-03  -2.38334370       1.77465077E-03
   4.50389004       4.14070702       3.42214759E-03  -2.38334370       1.77465077E-03
   5.49611044       5.85929394       3.42214759E-03  -2.38334370       1.77465077E-03
   5.49611044       4.14070749       3.42214759E-03  -2.38334370       1.77465077E-03
   6.49169397       5.86123037       3.42214759E-03  -2.38334370       1.77465077E-03
   6.49169397       4.13876963       3.42214759E-03  -2.38334370       1.77465077E-03
   4.00465059       6.72399807       3.42214759E-03  -2.38334370       1.77465077E-03
   4.00465107       3.27600288       3.42214759E-03  -2.38334370       1.77465077E-03
   5.00000000       6.72246265       3.42214759E-03  -2.38334370       1.77465077E-03
   5.00000000       3.27753949       3.42214759E-03  -2.38334370       1.77465077E-03
   5.99534941       6.72399807       3.42214759E-03  -2.38334370       1.77465077E-03
   5.99534893       3.27600241       3.42214759E-03  -2.38334370       1.77465077E-03


   3.01169133       5.00000000       3.53484624E-03  -2.38334322       1.77465077E-03
   4.00936985       5.00000000       3.53484624E-03  -2.38334322       1.77465077E-03
   5.00000000       5.00000000       3.53484624E-03  -2.38334322       1.77465077E-03
   5.99063158       5.00000000       3.53484624E-03  -2.38334322       1.77465077E-03
   6.98830986       5.00000000       3.53484624E-03  -2.38334322       1.77465077E-03
   3.51035571       5.86004591       3.53484624E-03  -2.38334322       1.77465077E-03
   3.51035571       4.13995409       3.53484624E-03  -2.38334322       1.77465077E-03
   4.50468636       5.85791397       3.53484624E-03  -2.38334322       1.77465077E-03
   4.50468636       4.14208746       3.53484624E-03  -2.38334322       1.77465077E-03
   5.49531412       5.85791397       3.53484624E-03  -2.38334322       1.77465077E-03
   5.49531412       4.14208794       3.53484624E-03  -2.38334322       1.77465077E-03
   6.48964405       5.86004639       3.53484624E-03  -2.38334322       1.77465077E-03
   6.48964405       4.13995361       3.53484624E-03  -2.38334322       1.77465077E-03
   4.00584602       6.72192717       3.53484624E-03  -2.38334322       1.77465077E-03
   4.00584650       3.27807403       3.53484624E-03  -2.38334322       1.77465077E-03
   5.00000000       6.72009468       3.53484624E-03  -2.38334322       1.77465077E-03
   5.00000000       3.27990651       3.53484624E-03  -2.38334322       1.77465077E-03
   5.99415398       6.72192717       3.53484624E-03  -2.38334322       1.77465077E-03
   5.99415350       3.27807355       3.53484624E-03  -2.38334322       1.77465077E-03


   3.01413059       5.00000000       3.36038647E-03  -2.38334537       1.77465077E-03
   4.01085424       5.00000000       3.36038647E-03  -2.38334537       1.77465077E-03
   5.00000000       5.00000000       3.36038647E-03  -2.38334537       1.77465077E-03
   5.98914719       5.00000000       3.36038647E-03  -2.38334537       1.77465077E-03
   6.98586988       5.00000000       3.36038647E-03  -2.38334537       1.77465077E-03
   3.51240349       5.85886335       3.36038647E-03  -2.38334537       1.77465077E-03
   3.51240349       4.14113665       3.36038647E-03  -2.38334537       1.77465077E-03
   4.50542736       5.85662937       3.36038647E-03  -2.38334537       1.77465077E-03
   4.50542688       4.14337206       3.36038647E-03  -2.38334537       1.77465077E-03
   5.49457312       5.85662889       3.36038647E-03  -2.38334537       1.77465077E-03
   5.49457312       4.14337254       3.36038647E-03  -2.38334537       1.77465077E-03
   6.48759604       5.85886335       3.36038647E-03  -2.38334537       1.77465077E-03
   6.48759604       4.14113665       3.36038647E-03  -2.38334537       1.77465077E-03
   4.00706196       6.71981430       3.36038647E-03  -2.38334537       1.77465077E-03
   4.00706244       3.28018665       3.36038647E-03  -2.38334537       1.77465077E-03
   5.00000000       6.71772957       3.36038647E-03  -2.38334537       1.77465077E-03
   5.00000000       3.28227091       3.36038647E-03  -2.38334537       1.77465077E-03
   5.99293804       6.71981478       3.36038647E-03  -2.38334537       1.77465077E-03
   5.99293756       3.28018594       3.36038647E-03  -2.38334537       1.77465077E-03


   3.01651216       5.00000000       2.91741500E-03  -2.38334394       1.77465077E-03
   4.01217937       5.00000000       2.91741500E-03  -2.38334394       1.77465077E-03
   5.00000000       5.00000000       2.91741500E-03  -2.38334394       1.77465077E-03
   5.98782158       5.00000000       2.91741500E-03  -2.38334394       1.77465077E-03
   6.98348713       5.00000000       2.91741500E-03  -2.38334394       1.77465077E-03
   3.51435375       5.85773849       2.91741500E-03  -2.38334394       1.77465077E-03
   3.51435375       4.14226151       2.91741500E-03  -2.38334394       1.77465077E-03
   4.50608921       5.85548210       2.91741500E-03  -2.38334394       1.77465077E-03
   4.50608873       4.14451933       2.91741500E-03  -2.38334394       1.77465077E-03
   5.49391127       5.85548162       2.91741500E-03  -2.38334394       1.77465077E-03
   5.49391127       4.14451981       2.91741500E-03  -2.38334394       1.77465077E-03
   6.48564625       5.85773849       2.91741500E-03  -2.38334394       1.77465077E-03
   6.48564625       4.14226198       2.91741500E-03  -2.38334394       1.77465077E-03
   4.00825262       6.71775103       2.91741500E-03  -2.38334394       1.77465077E-03
   4.00825310       3.28224969       2.91741500E-03  -2.38334394       1.77465077E-03
   5.00000000       6.71547890       2.91741500E-03  -2.38334394       1.77465077E-03
   5.00000000       3.28452206       2.91741500E-03  -2.38334394       1.77465077E-03
   5.99174738       6.71775150       2.91741500E-03  -2.38334394       1.77465077E-03
   5.99174690       3.28224897       2.91741500E-03  -2.38334394       1.77465077E-03


   3.01872730       5.00000000       2.27163127E-03  -2.38334370       1.77465077E-03
   4.01331902       5.00000000       2.27163127E-03  -2.38334370       1.77465077E-03
   5.00000000       5.00000000       2.27163127E-03  -2.38334370       1.77465077E-03
   5.98668194       5.00000000       2.27163127E-03  -2.38334370       1.77465077E-03
   6.98127222       5.00000000       2.27163127E-03  -2.38334370       1.77465077E-03
   3.51610827       5.85672569       2.27163127E-03  -2.38334370       1.77465077E-03
   3.51610780       4.14327478       2.27163127E-03  -2.38334370       1.77465077E-03
   4.50665760       5.85449457       2.27163127E-03  -2.38334370       1.77465077E-03
   4.50665712       4.14550686       2.27163127E-03  -2.38334370       1.77465077E-03
   5.49334288       5.85449409       2.27163127E-03  -2.38334370       1.77465077E-03
   5.49334288       4.14550686       2.27163127E-03  -2.38334370       1.77465077E-03
   6.48389196       5.85672522       2.27163127E-03  -2.38334370       1.77465077E-03
   6.48389196       4.14327526       2.27163127E-03  -2.38334370       1.77465077E-03
   4.00936031       6.71583176       2.27163127E-03  -2.38334370       1.77465077E-03
   4.00936079       3.28416800       2.27163127E-03  -2.38334370       1.77465077E-03
   5.00000000       6.71345472       2.27163127E-03  -2.38334370       1.77465077E-03
   5.00000000       3.28654718       2.27163127E-03  -2.38334370       1.77465077E-03
   5.99063969       6.71583223       2.27163127E-03  -2.38334370       1.77465077E-03
   5.99063921       3.28416753       2.27163127E-03  -2.38334370       1.77465077E-03


   3.02066588       5.00000000       1.53057231E-03  -2.38334417       1.77465077E-03
   4.01426029       5.00000000       1.53057231E-03  -2.38334417       1.77465077E-03
   5.00000000       5.00000000       1.53057231E-03  -2.38334417       1.77465077E-03
   5.98574018       5.00000000       1.53057231E-03  -2.38334417       1.77465077E-03
   6.97933531       5.00000000       1.53057231E-03  -2.38334417       1.77465077E-03
   3.51757550       5.85587931       1.53057231E-03  -2.38334417       1.77465077E-03
   3.51757503       4.14412165       1.53057231E-03  -2.38334417       1.77465077E-03
   4.50712633       5.85367870       1.53057231E-03  -2.38334417       1.77465077E-03
   4.50712585       4.14632177       1.53057231E-03  -2.38334417       1.77465077E-03
   5.49287415       5.85367870       1.53057231E-03  -2.38334417       1.77465077E-03
   5.49287415       4.14632177       1.53057231E-03  -2.38334417       1.77465077E-03
   6.48242474       5.85587788       1.53057231E-03  -2.38334417       1.77465077E-03
   6.48242521       4.14412260       1.53057231E-03  -2.38334417       1.77465077E-03
   4.01032972       6.71415329       1.53057231E-03  -2.38334417       1.77465077E-03
   4.01033020       3.28584623       1.53057231E-03  -2.38334417       1.77465077E-03
   5.00000000       6.71176052       1.53057231E-03  -2.38334417       1.77465077E-03
   5.00000000       3.28824043       1.53057231E-03  -2.38334417       1.77465077E-03
   5.98967028       6.71415377       1.53057231E-03  -2.38334417       1.77465077E-03
   5.98966980       3.28584599       1.53057231E-03  -2.38334417       1.77465077E-03


   3.02222681       5.00000000       8.27522017E-04  -2.38334513       1.77465077E-03
   4.01499796       5.00000000       8.27522017E-04  -2.38334513       1.77465077E-03
   5.00000000       5.00000000       8.27522017E-04  -2.38334513       1.77465077E-03
   5.98500204       5.00000000       8.27522017E-04  -2.38334513       1.77465077E-03
   6.97777414       5.00000000       8.27522017E-04  -2.38334513       1.77465077E-03
   3.51867580       5.85524464       8.27522017E-04  -2.38334513       1.77465077E-03
   3.51867533       4.14475632       8.27522017E-04  -2.38334513       1.77465077E-03
   4.50749588       5.85303831       8.27522017E-04  -2.38334513       1.77465077E-03
   4.50749540       4.14696169       8.27522017E-04  -2.38334513       1.77465077E-03
   5.49250460       5.85303831       8.27522017E-04  -2.38334513       1.77465077E-03
   5.49250460       4.14696169       8.27522017E-04  -2.38334513       1.77465077E-03
   6.48132515       5.85524321       8.27522017E-04  -2.38334513       1.77465077E-03
   6.48132610       4.14475727       8.27522017E-04  -2.38334513       1.77465077E-03
   4.01110983       6.71280193       8.27522017E-04  -2.38334513       1.77465077E-03
   4.01111031       3.28719783       8.27522017E-04  -2.38334513       1.77465077E-03
   5.00000000       6.71049023       8.27522017E-04  -2.38334513       1.77465077E-03
   5.00000000       3.28951097       8.27522017E-04  -2.38334513       1.77465077E-03
   5.98889017       6.71280241       8.27522017E-04  -2.38334513       1.77465077E-03
   5.98888969       3.28719759       8.27522017E-04  -2.38334513       1.77465077E-03


   3.02332687       5.00000000       2.94885656E-04  -2.38334394       1.77465077E-03
   4.01552868       5.00000000       2.94885656E-04  -2.38334394       1.77465077E-03
   5.00000000       5.00000000       2.94885656E-04  -2.38334394       1.77465077E-03
   5.98447084       5.00000000       2.94885656E-04  -2.38334394       1.77465077E-03
   6.97667408       5.00000000       2.94885656E-04  -2.38334394       1.77465077E-03
   3.51934934       5.85485458       2.94885656E-04  -2.38334394       1.77465077E-03
   3.51934886       4.14514589       2.94885656E-04  -2.38334394       1.77465077E-03
   4.50776243       5.85257721       2.94885656E-04  -2.38334394       1.77465077E-03
   4.50776196       4.14742184       2.94885656E-04  -2.38334394       1.77465077E-03
   5.49223804       5.85257721       2.94885656E-04  -2.38334394       1.77465077E-03
   5.49223804       4.14742184       2.94885656E-04  -2.38334394       1.77465077E-03
   6.48065042       5.85485363       2.94885656E-04  -2.38334394       1.77465077E-03
   6.48065138       4.14514685       2.94885656E-04  -2.38334394       1.77465077E-03
   4.01166010       6.71185017       2.94885656E-04  -2.38334394       1.77465077E-03
   4.01166058       3.28815007       2.94885656E-04  -2.38334394       1.77465077E-03
   5.00000000       6.70971012       2.94885656E-04  -2.38334394       1.77465077E-03
   5.00000000       3.29029012       2.94885656E-04  -2.38334394       1.77465077E-03
   5.98833990       6.71185017       2.94885656E-04  -2.38334394       1.77465077E-03
   5.98833942       3.28815031       2.94885656E-04  -2.38334394       1.77465077E-03


   3.02390671       5.00000000       3.40383922E-05  -2.38334465       1.77465077E-03
   4.01584244       5.00000000       3.40383922E-05  -2.38334465       1.77465077E-03
   5.00000000       5.00000000       3.40383922E-05  -2.38334465       1.77465077E-03
   5.98415709       5.00000000       3.40383922E-05  -2.38334465       1.77465077E-03
   6.97609425       5.00000000       3.40383922E-05  -2.38334465       1.77465077E-03
   3.51956439       5.85472965       3.40383922E-05  -2.38334465       1.77465077E-03
   3.51956391       4.14527035       3.40383922E-05  -2.38334465       1.77465077E-03
   4.50792074       5.85230398       3.40383922E-05  -2.38334465       1.77465077E-03
   4.50792027       4.14769459       3.40383922E-05  -2.38334465       1.77465077E-03
   5.49207973       5.85230398       3.40383922E-05  -2.38334465       1.77465077E-03
   5.49207973       4.14769459       3.40383922E-05  -2.38334465       1.77465077E-03
   6.48043585       5.85472870       3.40383922E-05  -2.38334465       1.77465077E-03
   6.48043633       4.14527082       3.40383922E-05  -2.38334465       1.77465077E-03
   4.01195049       6.71134853       3.40383922E-05  -2.38334465       1.77465077E-03
   4.01195002       3.28865123       3.40383922E-05  -2.38334465       1.77465077E-03
   5.00000000       6.70945978       3.40383922E-05  -2.38334465       1.77465077E-03
   5.00000000       3.29053974       3.40383922E-05  -2.38334465       1.77465077E-03
   5.98804998       6.71134806       3.40383922E-05  -2.38334465       1.77465077E-03
   5.98804998       3.28865194       3.40383922E-05  -2.38334465       1.77465077E-03


   3.02393675       5.00000000       9.17966245E-05  -2.38334465       1.77465077E-03
   4.01591778       5.00000000       9.17966245E-05  -2.38334465       1.77465077E-03
   5.00000000       5.00000000       9.17966245E-05  -2.38334465       1.77465077E-03
   5.98408175       5.00000000       9.17966245E-05  -2.38334465       1.77465077E-03
   6.97606373       5.00000000       9.17966245E-05  -2.38334465       1.77465077E-03
   3.51931596       5.85487270       9.17966245E-05  -2.38334465       1.77465077E-03
   3.51931548       4.14512730       9.17966245E-05  -2.38334465       1.77465077E-03
   4.50795984       5.85223818       9.17966245E-05  -2.38334465       1.77465077E-03
   4.50795984       4.14776039       9.17966245E-05  -2.38334465       1.77465077E-03
   5.49204016       5.85223818       9.17966245E-05  -2.38334465       1.77465077E-03
   5.49204016       4.14776039       9.17966245E-05  -2.38334465       1.77465077E-03
   6.48068476       5.85487175       9.17966245E-05  -2.38334465       1.77465077E-03
   6.48068523       4.14512777       9.17966245E-05  -2.38334465       1.77465077E-03
   4.01196671       6.71132326       9.17966245E-05  -2.38334465       1.77465077E-03
   4.01196623       3.28867722       9.17966245E-05  -2.38334465       1.77465077E-03
   5.00000000       6.70974541       9.17966245E-05  -2.38334465       1.77465077E-03
   5.00000000       3.29025388       9.17966245E-05  -2.38334465       1.77465077E-03
   5.98803377       6.71132183       9.17966245E-05  -2.38334465       1.77465077E-03
   5.98803377       3.28867793       9.17966245E-05  -2.38334465       1.77465077E-03


   3.02341890       5.00000000       4.51982749E-04  -2.38334465       1.77465077E-03
   4.01572800       5.00000000       4.51982749E-04  -2.38334465       1.77465077E-03
   5.00000000       5.00000000       4.51982749E-04  -2.38334465       1.77465077E-03
   5.98427105       5.00000000       4.51982749E-04  -2.38334465       1.77465077E-03
   6.97658110       5.00000000       4.51982749E-04  -2.38334465       1.77465077E-03
   3.51862693       5.85526943       4.51982749E-04  -2.38334465       1.77465077E-03
   3.51862645       4.14473057       4.51982749E-04  -2.38334465       1.77465077E-03
   4.50786591       5.85240173       4.51982749E-04  -2.38334465       1.77465077E-03
   4.50786591       4.14759684       4.51982749E-04  -2.38334465       1.77465077E-03
   5.49213409       5.85240173       4.51982749E-04  -2.38334465       1.77465077E-03
   5.49213409       4.14759684       4.51982749E-04  -2.38334465       1.77465077E-03
   6.48137379       5.85526848       4.51982749E-04  -2.38334465       1.77465077E-03
   6.48137426       4.14473104       4.51982749E-04  -2.38334465       1.77465077E-03
   4.01170921       6.71177197       4.51982749E-04  -2.38334465       1.77465077E-03
   4.01170778       3.28822875       4.51982749E-04  -2.38334465       1.77465077E-03
   5.00000000       6.71053886       4.51982749E-04  -2.38334465       1.77465077E-03
   5.00000000       3.28945947       4.51982749E-04  -2.38334465       1.77465077E-03
   5.98829126       6.71177053       4.51982749E-04  -2.38334465       1.77465077E-03
   5.98829222       3.28822970       4.51982749E-04  -2.38334465       1.77465077E-03


   3.02238441       5.00000000       1.04316685E-03  -2.38334441       1.77465077E-03
   4.01524782       5.00000000       1.04316685E-03  -2.38334441       1.77465077E-03
   5.00000000       5.00000000       1.04316685E-03  -2.38334441       1.77465077E-03
   5.98475122       5.00000000       1.04316685E-03  -2.38334441       1.77465077E-03
   6.97761488       5.00000000       1.04316685E-03  -2.38334441       1.77465077E-03
   3.51754642       5.85589361       1.04316685E-03  -2.38334441       1.77465077E-03
   3.51754594       4.14410639       1.04316685E-03  -2.38334441       1.77465077E-03
   4.50762463       5.85281944       1.04316685E-03  -2.38334441       1.77465077E-03
   4.50762463       4.14718008       1.04316685E-03  -2.38334441       1.77465077E-03
   5.49237537       5.85281944       1.04316685E-03  -2.38334441       1.77465077E-03
   5.49237537       4.14718008       1.04316685E-03  -2.38334441       1.77465077E-03
   6.48245478       5.85589266       1.04316685E-03  -2.38334441       1.77465077E-03
   6.48245478       4.14410639       1.04316685E-03  -2.38334441       1.77465077E-03
   4.01119328       6.71266794       1.04316685E-03  -2.38334441       1.77465077E-03
   4.01119184       3.28733349       1.04316685E-03  -2.38334441       1.77465077E-03
   5.00000000       6.71178532       1.04316685E-03  -2.38334441       1.77465077E-03
   5.00000000       3.28821158       1.04316685E-03  -2.38334441       1.77465077E-03
   5.98880720       6.71266603       1.04316685E-03  -2.38334441       1.77465077E-03
   5.98880816       3.28733468       1.04316685E-03  -2.38334441       1.77465077E-03


   3.02088976       5.00000000       1.75684644E-03  -2.38334417       1.77465077E-03
   4.01445580       5.00000000       1.75684644E-03  -2.38334417       1.77465077E-03
   5.00000000       5.00000000       1.75684644E-03  -2.38334417       1.77465077E-03
   5.98554325       5.00000000       1.75684644E-03  -2.38334417       1.77465077E-03
   6.97910881       5.00000000       1.75684644E-03  -2.38334417       1.77465077E-03
   3.51614213       5.85670519       1.75684644E-03  -2.38334417       1.77465077E-03
