   8.59487057       4.51302385       8.55098629       7.22057867       4.90524626       5.48852825       7.59580803       1.16589558       2.51392913       8.24131107    
   8.63077641       4.39872599       8.35896397       7.24209785       4.87396574       5.66489840       7.54602623      0.924523592       2.68551302       8.35706329    
   8.66667843       4.28443480       8.16694164       7.26361513       4.84268522       5.84126854       7.49624443      0.683152318       2.85709691       8.47281551    
   8.70256042       4.17014885       7.97492123       7.28513050       4.81140471       6.01763868       7.44646263      0.441782027       3.02868462       8.58856773    
   8.73844242       4.05586290       7.78290939       7.30663586       4.78012419       6.19400883       7.39668083      0.200412184       3.20027447       8.70431995    
   8.77432442       3.94157696       7.59088707       7.32814121       4.74884367       6.37038183       7.34689903      -4.02416363E-02   3.37186432       8.82007217    
   8.81020641       3.82729101       7.39886475       7.34964657       4.71756315       6.54676390       7.29711723      -9.57630351E-02   3.54345846       8.93581867    
   8.84608841       3.71300507       7.20683956       7.37115192       4.68628454       6.72315311       7.24733543      0.132228225       3.71505547       9.05154705    
   8.88197041       3.59871912       7.01480341       7.39265728       4.65501595       6.89955473       7.19755363      0.373619378       3.88665771       9.16727543    
   8.91785240       3.48443317       6.82275152       7.41415119       4.62375498       7.07597685       7.14777184      0.615011752       4.05826759       9.28297997    
   8.95373440       3.37014723       6.63066912       7.43564463       4.59251785       7.25242567       7.09799004      0.856405079       4.22988129       9.39866447    
   8.98961639       3.25585961       6.43853521       7.45713806       4.56132507       7.42891026       7.04820824       1.09780037       4.40150642       9.51431274    
   9.02549839       3.14156771       6.24630594       7.47863197       4.53022146       7.60543728       6.99843073       1.33919919       4.57313204       9.62991714    
   9.06138039       3.02727151       6.05390787       7.50014591       4.49928427       7.78200245       6.94866085       1.58060253       4.74476671       9.74546242    
   9.09724998       2.91296983       5.86121988       7.52172279       4.46864080       7.95857334       6.89889860       1.82201183       4.91639233       9.86093903    
   9.13310814       2.79866219       5.66806936       7.54346037       4.43846846       8.13506126       6.84914827       2.06342697       5.08801031       9.97634029    
   9.16894817       2.68434954       5.47427416       7.56552649       4.40896177       8.31129646       6.79941320       2.30484748       5.25960779       10.0595608    
   9.20477676       2.57003379       5.27971601       7.58814716       4.38024998       8.48705482       6.74969482       2.54627013       5.43117332       9.98003769    
   9.24058723       2.45571804       5.08441830       7.61152458       4.35234356       8.66215801       6.69998980       2.78769279       5.60267401       9.86458111    
   9.27639675       2.34140229       4.88854313       7.63575172       4.32512808       8.83653545       6.65029335       3.02911544       5.77406120       9.74900055    
   9.31218338       2.22709131       4.69231367       7.66075563       4.29841375       9.01024818       6.60060692       3.27053809       5.94530249       9.63331223    
   9.34797001       2.11278152       4.49591827       7.68635321       4.27200127       9.18342876       6.55092049       3.51195765       6.11640692       9.51755810    
   9.38375664       1.99847174       4.29947042       7.71233797       4.24573851       9.35624790       6.50123405       3.75337434       6.28741264       9.40178108    
   9.41954327       1.88416195       4.10302019       7.73855305       4.21953678       9.52884674       6.45154762       3.99479103       6.45836115       9.28598118    
   9.45532990       1.76985431       3.90658092       7.76489592       4.19335508       9.70131779       6.40187263       4.23621368       6.62927818       9.17018127    
   9.49111652       1.65554750       3.71015477       7.79130793       4.16717672       9.87371826       6.35219812       4.47763634       6.80017996       9.05438137    
   9.52690315       1.54124069       3.51373792       7.81775856       4.14099836       10.0440636       6.30252361       4.71905899       6.97107744       8.93858147    
   9.56268978       1.42693388       3.31732869       7.84422970       4.11481571       10.0564365       6.25284910       4.96048164       7.14196396       8.82278156    
   9.59847641       1.31262708       3.12092733       7.87071991       4.08862543       9.88878155       6.20317459       5.20190430       7.31285048       8.70698166    
   9.63426304       1.19832027       2.92453766       7.89723301       4.06242657       9.71644783       6.15350008       5.44332695       7.48373699       8.59118176    
   9.67004967       1.08401346       2.72816753       7.92377615       4.03620911       9.54408455       6.10382557       5.68474960       7.65462351       8.47538185    
   9.70583630      0.969706237       2.53182530       7.95035219       4.00996542       9.37168980       6.05415106       5.92617226       7.82551003       8.35958195    
   9.74162292      0.855397940       2.33551812       7.97696114       3.98368788       9.19925785       6.00447655       6.16759682       7.99638891       8.24378204    
   9.77740955      0.741089642       2.13924956       8.00360012       3.95737314       9.02679825       5.95480204       6.40903139       8.16726398       8.12798214    
   9.81319618      0.626781344       1.94301856       8.03025532       3.93102217       8.85431671       5.90512753       6.65046597       8.33813858       8.01218224    
   9.84898281      0.512473047       1.74681997       8.05693340       3.90464211       8.68182087       5.85545301       6.89190960       8.50901318       7.89638233    
   9.88476944      0.398165435       1.55064642       8.08361244       3.87824392       8.50930595       5.80577850       7.13335848       8.67987156       7.78058243    
   9.92055607      0.283857882       1.35449100       8.11029148       3.85184288       8.33678341       5.75609446       7.37482023       8.85072231       7.66477633    
   9.95634270      0.169550329       1.15834785       8.13697052       3.82546449       8.16423988       5.70637798       7.61629725       9.02157307       7.54896450    
   9.99212933       5.52426577E-02  0.962212682       8.16364956       3.79914212       7.99167633       5.65659952       7.85779285       9.19242382       7.43315268    
   10.0184469      -4.97246459E-02  0.766082823       8.19032860       3.77290630       7.81910896       5.60673046       8.09929371       9.36327457       7.31734085    
   9.99434376      -1.19495215E-02  0.569956243       8.21700764       3.74676061       7.64655733       5.55676842       8.34078121       9.53412533       7.20152903    
   9.95858097      0.102333248      0.373831928       8.24368668       3.72067904       7.47403002       5.50674105       8.58224392       9.70497608       7.08571720    
   9.92281818      0.216695189      0.177708939       8.27036572       3.69463205       7.30152464       5.45667791       8.82368851       9.87582684       6.96990538    
   9.88705540      0.331057131      -1.83171723E-02   8.29704475       3.66860032       7.12903214       5.40659809       9.06511116       10.0445557       6.85409355    
   9.85129261      0.445419073      -8.64510015E-02   8.32372379       3.64257550       6.95654821       5.35651064       9.30653381       10.0551786       6.73828173    
   9.81552982      0.559781015       9.25463438E-02   8.35040283       3.61655211       6.78406429       5.30641890       9.54795647       9.88870716       6.62246990    
   9.77976704      0.674142957      0.288629740       8.37708187       3.59052873       6.61158037       5.25632715       9.78937912       9.71783257       6.50665808    
   9.74400425      0.788504899      0.484713733       8.40376091       3.56450534       6.43910313       5.20623541       10.0305033       9.54695797       6.39084625    
   9.70824146      0.902866840      0.680798113       8.43043995       3.53848195       6.26663113       5.15614367       10.1019754       9.37608337       6.27503443    
   9.67247868       1.01722896      0.876883805       8.45711899       3.51245856       6.09415913       5.10605192       9.87789631       9.20520878       6.15922260    
   9.63671589       1.13159239       1.07297063       8.48379803       3.48643517       5.92168713       5.05596018       9.63642597       9.03433418       6.04341078    
   9.60095310       1.24595582       1.26905799       8.51047707       3.46041179       5.74921513       5.00586843       9.39495564       8.86345959       5.92759895    
   9.56519032       1.36031926       1.46514761       8.53715611       3.43438840       5.57674313       4.95577669       9.15348530       8.69258499       5.81178713    
   9.52942753       1.47468269       1.66123807       8.56383514       3.40836501       5.40427113       4.90568495       8.91201496       8.52171040       5.69597530    
   9.49366474       1.58904612       1.85733151       8.59051418       3.38234162       5.23179913       4.85559320       8.67054462       8.35083580       5.58016348    
   9.45790195       1.70340955       2.05342889       8.61719322       3.35631824       5.05932713       4.80549002       8.42907429       8.17996120       5.46435165    
   9.42213917       1.81777298       2.24953198       8.64387226       3.33029485       4.88685513       4.75538492       8.18760395       8.00908661       5.34853983    
   9.38637638       1.93213642       2.44564700       8.67055130       3.30427146       4.71438599       4.70526695       7.94613361       7.83821201       5.23272800    
