  -11.0000000       1.82699994E-03
  -10.0000000       3.30000010E-04
  -9.00000000       6.09399984E-03
  -8.00000000       7.83899985E-03
  -7.00000000       9.66699980E-03
  -6.00000000       2.44219992E-02
  -5.00000000       4.47099991E-02
  -4.00000000       6.12870008E-02
  -3.00000000       9.72049981E-02
  -2.00000000      0.119401000    
  -1.00000000      0.107455000    
   0.00000000      0.120118998    
   1.00000000      0.136125997    
   2.00000000      0.121884003    
   3.00000000       5.87240010E-02
   4.00000000       3.56380008E-02
   5.00000000       2.27179993E-02
   6.00000000       6.18800009E-03
   7.00000000       1.39579996E-02
   8.00000000       4.21399996E-03
   9.00000000       1.93999993E-04


   10.0838337    
