   48.4910011       26.1951466       33.0648994       21.1496105    
   47.9687691       25.6231327       32.7715492       21.7216244    
   47.4465370       25.0511189       32.4781990       22.2936382    
   46.9243050       24.4791050       32.1848488       22.8656521    
   46.4020729       23.9070911       31.8915691       23.4376659    
   45.8798409       23.3350773       31.5984097       24.0096798    
   45.3576088       22.7630634       31.3052502       24.5816936    
   44.8353767       22.1910496       31.0120907       25.1537075    
   44.3131447       21.6190357       30.7189312       25.7257214    
   43.7909126       21.0470219       30.4257717       26.2977352    
   43.2686806       20.4750080       30.1326122       26.8697491    
   42.7464485       19.9029942       29.8394527       27.4417629    
   42.2242165       19.3309803       29.5462933       28.0137768    
   41.7019844       18.7589664       29.2531338       28.5857906    
   41.1797523       18.1869526       28.9599743       29.1578045    
   40.6575203       17.6149387       28.6668148       29.7298183    
   40.1352882       17.0429249       28.3736553       30.3018322    
   39.6130562       16.4709110       28.0804958       30.8738461    
   39.0908241       15.8988972       27.7873363       31.4458599    
   38.5685921       15.3268833       27.4941769       32.0178795    
   38.0463600       14.7548695       27.2010174       32.5900841    
   37.5241280       14.1828556       26.9078579       33.1622887    
   37.0018959       13.6108418       26.6146984       33.7344933    
   36.4796638       13.0388279       26.3215389       34.3066978    
   35.9574318       12.4668140       26.0283794       34.8789024    
   35.4351997       11.8948002       25.7352200       35.4511070    
   34.9129677       11.3227863       25.4420605       36.0233116    
   34.3907356       10.7507725       25.1489010       36.5955162    
   33.8685036       10.1787586       24.8557415       37.1677208    
   33.3462715       9.60674477       24.5625820       37.7399254    
   32.8240395       9.03473091       24.2694225       38.3121300    
   32.3018074       8.46271706       23.9762630       38.8843346    
   31.7795753       7.89070320       23.6831036       39.4565392    
   31.2573433       7.31868935       23.3899441       40.0287437    
   30.7351112       6.74667549       23.0967846       40.6009483    
   30.2128792       6.17466164       22.8036251       41.1731529    
   29.6906471       5.60264778       22.5104656       41.7453575    
   29.1684151       5.03063393       22.2173061       42.3175621    
   28.6461830       4.45862007       21.9241467       42.8897667    
   28.1239510       3.88660622       21.6309872       43.4619713    
   27.6017189       3.31459236       21.3378277       44.0341759    
   27.0794868       2.74257851       21.0446682       44.6063805    
   26.5572548       2.17056465       20.7515087       45.1785851    
   26.0350227       1.59855080       20.4583492       45.7507896    
   25.5127907       1.02653694       20.1651897       46.3229942    
   24.9905586      0.454517603       19.8720303       46.8951988    
   24.4683266      -7.38317221E-02   19.5788708       47.4674034    
   23.9460945      0.457246035       19.2857113       48.0396080    
   23.4238625       1.02884829       18.9925518       48.6118126    
   22.9016304       1.60044491       18.6993923       49.1840172    
   22.3793983       2.17204523       18.4062328       49.7562218    
   21.8571663       2.74365377       18.1130733       49.9036560    
   21.3349342       3.31526232       17.8199139       49.3318329    
   20.8127022       3.88687086       17.5267544       48.7600098    
   20.2904701       4.45846033       17.2335949       48.1881866    
   19.7682381       5.03004503       16.9404354       47.6163635    
   19.2460060       5.60162973       16.6472759       47.0445404    
   18.7237740       6.17321444       16.3541164       46.4727173    
   18.2015419       6.74479914       16.0609570       45.9008942    
   17.6793098       7.31638384       15.7677975       45.3290710    
   17.1570778       7.88796854       15.4746380       44.7572479    
   16.6348457       8.45959187       15.1814785       44.1854248    
   16.1126137       9.03122425       14.8883190       43.6136017    
   15.5903063       9.60285664       14.5951595       43.0417786    
   15.0679789       10.1744890       14.3020000       42.4699554    
   14.5456514       10.7461214       14.0088406       41.8981323    
   14.0233240       11.3177538       13.7156811       41.3263092    
   13.5009966       11.8893862       13.4225216       40.7544861    
   12.9786692       12.4610186       13.1293621       40.1826630    
   12.4563417       13.0326509       12.8362026       39.6108398    
   11.9340143       13.6042833       12.5430431       39.0390167    
   11.4116869       14.1759157       12.2498837       38.4671936    
   10.8893595       14.7475481       11.9567242       37.8953705    
   10.3670321       15.3191805       11.6635647       37.3235474    
   9.84470463       15.8908129       11.3704052       36.7517242    
   9.32237720       16.4624443       11.0772457       36.1799011    
   8.80004978       17.0340767       10.7840862       35.6080780    
   8.27772236       17.6057091       10.4909267       35.0362549    
   7.75541735       18.1773415       10.1977673       34.4644318    
   7.23313761       18.7489738       9.90460777       33.8926086    
   6.71085787       19.3206062       9.61144829       33.3207855    
   6.18857813       19.8922386       9.31828880       32.7489624    
   5.66629839       20.4638710       9.02512932       32.1771393    
   5.14401865       21.0355034       8.73196983       31.6053162    
   4.62173891       21.6071358       8.43881035       31.0334930    
   4.09945917       22.1787682       8.14565086       30.4616699    
   3.57716012       22.7504005       7.85249138       29.8898468    
   3.05485654       23.3220329       7.55933189       29.3180237    
   2.53255296       23.8936653       7.26617241       28.7462006    
   2.01024938       24.4652977       6.97301292       28.1743774    
   1.48794580       25.0369301       6.67985344       27.6025543    
  0.965642631       25.6085625       6.38669395       27.0307312    
  0.443345010       26.1801949       6.09353447       26.4589081    
  -6.21437207E-02   26.7518272       5.80037498       25.8870850    
  0.389637262       27.3234596       5.50721550       25.3152618    
  0.912160754       27.8950920       5.21405602       24.7434387    
   1.43467987       28.4667244       4.92089653       24.1716156    
   1.95719802       29.0383568       4.62773705       23.5997925    
   2.47971630       29.6099892       4.33457756       23.0279694    
   3.00223446       30.1816216       4.04141808       22.4561462    
   3.52475262       30.7532539       3.74823809       21.8843231    
   4.04727077       31.3248863       3.45505476       21.3125000    
   4.56978893       31.8965187       3.16187143       20.7406769    
   5.09230709       32.4679947       2.86868811       20.1688538    
   5.61482525       33.0394363       2.57550478       19.5970306    
   6.13734341       33.6108780       2.28232145       19.0252075    
   6.65986156       34.1823196       1.98913813       18.4533844    
   7.18237972       34.7537613       1.69595480       17.8815613    
   7.70489788       35.3252029       1.40277147       17.3097382    
   8.22741604       35.8966446       1.10958815       16.7379150    
   8.74993420       36.4680862      0.816404819       16.1660919    
   9.27245235       37.0395279      0.523221493       15.5942011    
   9.79497051       37.6109695      0.230038270       15.0222826    
   10.3174887       38.1824112      -3.76685373E-02   14.4503641    
   10.8400068       38.7538528      0.237277046       13.8784456    
   11.3625250       39.3252945      0.530249119       13.3065271    
   11.8850431       39.8967361      0.823223829       12.7346087    
   12.4075613       40.4681778       1.11619616       12.1626902    
   12.9300795       41.0396194       1.40916491       11.5907717    
   13.4525976       41.6110611       1.70213366       11.0188532    
   13.9751158       42.1825027       1.99510241       10.4469347    
   14.4976339       42.7539444       2.28807116       9.87501621    
   15.0201521       43.3253860       2.58103991       9.30309772    
   15.5426702       43.8968277       2.87400866       8.73117924    
   16.0652008       44.4682693       3.16697741       8.15926075    
   16.5878143       45.0397110       3.45994616       7.58734226    
   17.1104279       45.6111526       3.75291491       7.01542377    
   17.6330414       46.1825943       4.04588366       6.44350529    
   18.1556549       46.7540359       4.33885241       5.87158680    
   18.6782684       47.3254776       4.63182116       5.29966831    
   19.2008820       47.8969193       4.92478991       4.72774982    
   19.7234955       48.4683609       5.21775866       4.15583134    
   20.2461090       49.0398026       5.51072741       3.58393025    
   20.7687225       49.6112442       5.80369616       3.01203561    
   21.2913361       50.0455475       6.09666491       2.44014096    
   21.8139496       49.4772377       6.38963366       1.86824632    
   22.3365631       48.9054146       6.68260241       1.29635167    
   22.8591766       48.3335915       6.97557116      0.724454105    
   23.3817902       47.7617683       7.26853991      0.152555048    
   23.9044037       47.1899452       7.56150866      0.187425584    
   24.4270172       46.6181221       7.85447741      0.759244382    
   24.9496307       46.0462990       8.14744663       1.33106494    
   25.4722443       45.4744759       8.44041538       1.90288806    
   25.9948578       44.9026527       8.73338413       2.47471118    
   26.5174713       44.3308296       9.02635288       3.04653430    
   27.0400848       43.7590065       9.31932163       3.61835742    
   27.5626984       43.1871834       9.61229038       4.19018030    
   28.0853119       42.6153603       9.90525913       4.76200342    
   28.6079254       42.0435371       10.1982279       5.33382654    
   29.1305389       41.4717140       10.4911966       5.90564966    
   29.6531525       40.8998909       10.7841654       6.47747278    
   30.1757660       40.3280678       11.0771341       7.04929590    
   30.6983795       39.7562447       11.3701029       7.62111902    
   31.2209930       39.1844215       11.6630716       8.19294167    
   31.7436066       38.6125984       11.9560404       8.76476479    
   32.2662201       38.0407753       12.2490091       9.33658791    
   32.7888336       37.4689522       12.5419779       9.90841103    
   33.3114471       36.8971291       12.8349466       10.4802341    
   33.8340607       36.3253059       13.1279154       11.0520573    
   34.3566742       35.7534828       13.4208841       11.6238804    
   34.8792877       35.1816597       13.7138529       12.1957035    
   35.4019012       34.6098366       14.0068216       12.7675266    
   35.9245148       34.0380135       14.2997904       13.3393497    
   36.4471283       33.4661903       14.5927591       13.9111729    
   36.9697418       32.8943672       14.8857279       14.4829960    
   37.4923553       32.3225441       15.1786966       15.0548191    
   38.0149689       31.7506371       15.4716654       15.6266422    
   38.5375824       31.1786232       15.7646341       16.1984653    
   39.0601959       30.6066093       16.0576038       16.7702885    
   39.5828094       30.0345955       16.3505726       17.3421116    
   40.1054230       29.4625816       16.6435413       17.9139347    
   40.6280365       28.8905678       16.9365101       18.4857578    
   41.1506500       28.3185539       17.2294788       19.0575809    
   41.6732635       27.7465401       17.5224476       19.6294041    
   42.1958771       27.1745262       17.8154163       20.2012272    
   42.7184906       26.6025124       18.1083851       20.7730503    
   43.2411041       26.0304985       18.4013538       21.3448734    
   43.7637177       25.4584846       18.6943226       21.9166965    
   44.2863312       24.8864708       18.9872913       22.4885197    
   44.8089447       24.3144569       19.2802601       23.0603428    
   45.3315582       23.7424431       19.5732288       23.6321659    
   45.8541718       23.1704292       19.8661976       24.2039890    
   46.3767853       22.5984154       20.1591663       24.7758121    
   46.8993988       22.0264015       20.4521351       25.3476353    
   47.4220123       21.4543877       20.7451038       25.9194584    
   47.9446259       20.8823738       21.0380726       26.4912815    
   48.4672394       20.3103600       21.3310413       27.0631046    
   48.9898529       19.7383461       21.6240101       27.6349277    
   49.5124664       19.1663322       21.9169788       28.2067509    
   50.0335312       18.5943184       22.2099476       28.7785740    
   49.6544571       18.0223045       22.5029163       29.3503971    
   49.1322250       17.4502907       22.7958851       29.9222202    
