   1.20000005       32.7573586      0.800000012       299.999969    
   2.20000005       29.4748154       1.79999995       2.96686144E-22
   3.20000005       25.2497520       2.79999995       1.86535794E-19
   4.19999981       27.3321228       3.79999995       9.40616741E-22
   5.19999981       31.8978233       4.80000019       2.76937686E-22
   6.19999981       33.9021721       5.80000019       7.10774432E-19
   7.19999981       32.8981972       6.80000019       1.21358753E-22
   8.19999981       24.4464321       7.80000019       5.47549234E-20
   9.19999981       33.0038948       8.80000019       1.13092495E-19
   10.1999998       28.4845886       9.80000019       1.07578615E-22
