   4.31336689       2.92308331    
   6.94876766       2.05916357    
   6.26537657       5.56639099    
   2.19431996       3.46232510    
   5.92603159       1.69288146    
   6.66241789       2.97343516    
   5.46017933       2.59961319    
   7.51079273       3.21240377    
   6.69814491       4.19421101    
   6.73058987      0.981748402    
   7.79365969       7.59945393    
   3.16774273       2.98648596    
   2.87935066       4.13134956    
   7.72554111       4.20348978    
   7.28647566       5.08465576    
   5.78177071       4.73778868    
   5.74639034       3.60856915    
   5.75159979      0.673599839    
   3.00605392       2.08397174    
