   20.4668102       9.34149837       37.3407173      0.535577238       42.0030708       43.7607384       10.7809172       18.5002823       17.5544090       9.79762840       20.6965427       3.70660019       42.5003548       37.2761116       13.5314913       29.5805912       25.6669331       15.9610434       13.3110294       27.4108009    
   20.6235943       8.58294582       37.2518349       1.30504572       41.7169685       44.4805717       11.2361059       17.8735275       17.1210594       10.4396639       20.3589420       3.00941658       42.8951759       37.9425392       13.7946100       28.8518276       25.7758427       16.7279873       13.2586813       26.6382008    
   20.7803783       7.82439327       37.1629524       2.07451773       41.4308662       45.2004051       11.6912947       17.2467728       16.6877098       11.0816774       20.0213413       2.31223297       43.2899971       38.6089668       14.0576448       28.1227169       25.8847523       17.4949322       13.2064238       25.8659859    
   20.9371624       7.06584072       37.0740700       2.84398985       41.1447639       45.9202385       12.1464834       16.6200180       16.2543602       11.7236910       19.6837406       1.61505604       43.6848183       39.2753944       14.3205900       27.3933582       25.9936619       18.2618771       13.1542578       25.0940018    
   21.0939465       6.30728817       36.9851875       3.61346197       40.8586617       46.6400719       12.6016722       15.9932632       15.8210506       12.3657045       19.3461399      0.917884350       44.0796394       39.9418221       14.5834656       26.6638260       26.1025715       19.0288219       13.1021719       24.3221264    
   21.2507305       5.54873562       36.8963051       4.38293409       40.5725594       47.3599052       13.0568609       15.3665085       15.3877964       13.0077181       19.0085392      0.220711440       44.4744606       40.6082497       14.8462982       25.9342651       26.2114811       19.7957668       13.0501013       23.5504131    
   21.4075146       4.79018307       36.8074226       5.15240622       40.2864571       48.0797386       13.5120859       14.7396975       14.9544621       13.6498489       18.6709385      0.193738058       44.8692818       41.2746773       15.1091070       25.2047043       26.3203907       20.5627117       12.9981174       22.7786999    
   21.5642986       4.03163052       36.7185402       5.92187834       40.0003548       48.7995720       13.8295317       14.1221313       14.6588926       14.2826996       18.3333378      0.890784442       45.2641029       41.9411049       15.3718443       24.4750099       26.4293003       21.3296566       12.9461422       22.0069866    
   21.7210827       3.27307796       36.6296577       6.69135046       39.7142525       49.5194054       13.3630066       13.5179796       15.1472931       14.9021339       17.9957371       1.58782589       45.6589241       42.6075325       15.6345816       23.7452583       26.5382099       22.0966015       12.8941669       21.2352734    
   21.8778667       2.51452541       36.5407753       7.46082258       39.4281502       50.0498848       12.8978043       12.9147701       15.6343393       15.5206432       17.6581364       2.28486657       46.0537453       43.2739601       15.8973188       23.0155067       26.6471195       22.8635464       12.8421917       20.4635601    
   22.0346508       1.75597680       36.4518929       8.23028088       39.1420479       49.3328056       12.4326878       12.3115711       16.1213570       16.1391220       17.3205357       2.98190713       46.4485664       43.9403877       16.1601143       22.2857552       26.7560291       23.6304913       12.7902164       19.6918468    
   22.1914349      0.997436166       36.3630104       8.99970531       38.8559456       48.6129723       11.9675808       11.7083721       16.6083031       16.7576752       16.9829350       3.67894769       46.8433876       44.6068153       16.4227867       21.5560036       26.8649387       24.3974361       12.7382412       18.9201336    
   22.3482189      0.238895535       36.2741280       9.76912975       38.5698433       47.8931389       11.5024738       11.1051731       17.0952492       17.3762283       16.6453342       4.37598848       47.2382088       45.2732430       16.6854286       20.8262520       26.9738483       25.1643810       12.6862659       18.1484203    
   22.5050030      0.211941272       36.1852455       10.5385542       38.2837410       47.1733055       11.0373669       10.5019741       17.5821953       17.9947815       16.3077335       5.07302904       47.6330299       45.9396706       16.9481487       20.0965004       27.0827579       25.9313259       12.6342907       17.3767071    
   22.6617870      0.970005035       36.0963631       11.3079786       37.9976387       46.4534721       10.5722599       9.89877510       18.0682850       18.6148720       15.9701414       5.77006960       48.0278511       46.6060982       17.2118149       19.3652153       27.1916676       26.6982708       12.5823154       16.6049938    
   22.8185711       1.72806883       36.0074806       12.0774031       37.7115364       45.7336388       10.1071529       9.29557610       18.5516529       19.2404785       15.6326361       6.46711016       48.4226723       47.2725258       17.4782009       18.6284103       27.3005772       27.4652157       12.5303402       15.8333015    
   22.9753551       2.48612499       35.9185982       12.8468275       37.4254341       45.0138054       9.64204597       8.69237709       19.0301895       19.8612442       15.2951307       7.16415071       48.8174934       47.9389534       17.7494221       17.8964500       27.4094868       28.2321606       12.4783649       15.0616837    
