  0.172928616       6.63144016    
   1.69679713       8.70082664    
   6.25620270       1.82352543    


  0.174697503       6.53145695    
   1.77411127       8.76424789    
   6.30001116       1.91341877    


  0.176466972       6.43147469    
   1.85142481       8.82766819    
   6.34381962       2.00331211    


  0.178236827       6.33149290    
   1.92873800       8.89108753    
   6.38762808       2.09320545    


  0.180006921       6.23151159    
   2.00605083       8.95450687    
   6.43143654       2.18309879    


  0.181777179       6.13153028    
   2.08336353       9.01792622    
   6.47524500       2.27299213    


  0.183547556       6.03154945    
   2.16067624       9.08134460    
   6.51905346       2.36288548    


  0.185318008       5.93156862    
   2.23798871       9.14476299    
   6.56286192       2.45277882    


  0.187088519       5.83158779    
   2.31530118       9.20818138    
   6.60667038       2.54267216    


  0.188859060       5.73160696    
   2.39261365       9.27159977    
   6.65047884       2.63256550    


  0.190629631       5.63162613    
   2.46992612       9.33501816    
   6.69428730       2.72245884    


  0.192400232       5.53164530    
   2.54723859       9.39843655    
   6.73809576       2.81235218    


  0.194170848       5.43166494    
   2.62455106       9.46185493    
   6.78190422       2.90224552    


  0.195941478       5.33168459    
   2.70186353       9.52527332    
   6.82571268       2.99213886    


  0.197712123       5.23170424    
   2.77917600       9.58869171    
   6.86952114       3.08203220    


  0.199482769       5.13172388    
   2.85648847       9.65211010    
   6.91332960       3.17192554    


  0.201253429       5.03174353    
   2.93380094       9.71552849    
   6.95713806       3.26181889    


  0.203024089       4.93176317    
   3.01111341       9.77894688    
   7.00094652       3.35171223    


  0.204794765       4.83178282    
   3.08842587       9.84236526    
   7.04475498       3.44160557    


  0.206565440       4.73180246    
   3.16573834       9.90578365    
   7.08856344       3.53149891    


  0.208336115       4.63182211    
   3.24305081       9.96920204    
   7.13237190       3.62139225    


  0.210106790       4.53184175    
   3.32036328       10.0326204    
   7.17618036       3.71128559    


  0.211877465       4.43186140    
   3.39767575       10.0957127    
   7.21998882       3.80117893    


  0.213648155       4.33188105    
