  0.969503522       2.03271031    
  0.786524653       2.22897220    
  0.603545785       2.42523408    
  0.420567006       2.62149596    
  0.237588301       2.81775784    
   5.46095446E-02   3.01401973    
  -7.90703669E-02   3.21028161    
   6.53362647E-02   3.40654349    
  0.247770920       3.60280538    
  0.430205643       3.79906726    
  0.612640262       3.99532914    
  0.795074821       4.19159222    
  0.977509379       4.38785553    
   1.15994394       4.58411884    
   1.34237850       4.78038216    
   1.52481306       4.97664547    
   1.70724761       5.17290878    
   1.88968217       5.36917210    
   2.07211685       5.56543541    
   2.25455141       5.76169872    
   2.43698597       5.95796204    
   2.61942053       6.15422535    
   2.80185509       6.35048866    
   2.98428965       6.54675198    
   3.16672421       6.74301529    
   3.34915876       6.93927860    
   3.53159332       7.13554192    
   3.71402788       7.33180523    
   3.89646244       7.52806854    
   4.07889748       7.72433186    
   4.26133347       7.92059517    
   4.44376945       8.11685658    
   4.62620544       8.31311703    
   4.80864143       8.50937748    
   4.99107742       8.70563793    
   5.17351341       8.90189838    
   5.35594940       9.09815884    
   5.53838539       9.29441929    
   5.72082138       9.49067974    
   5.90325737       9.68694019    
   6.08569336       9.88320065    
   6.26812935       10.0685530    
   6.45056534       9.98792076    
   6.63300133       9.79184341    
   6.81543732       9.59576607    
   6.99787331       9.39968872    
   7.18030930       9.20361137    
   7.36274529       9.00753403    
   7.54518127       8.81145668    
   7.72761726       8.61537933    
   7.91005325       8.41930199    
   8.09248924       8.22322464    
   8.27492523       8.02714729    
   8.45736122       7.83106995    
   8.63979721       7.63499260    
   8.82223320       7.43891525    
   9.00466919       7.24283791    
   9.18710518       7.04676056    
   9.36954117       6.85068321    
   9.55197716       6.65460587    
   9.73441315       6.45852852    
   9.91684914       6.26245117    
   10.0753450       6.06637383    
   9.96344852       5.87029648    
   9.78146458       5.67421913    
   9.59948063       5.47814178    
   9.41749668       5.28206444    
   9.23551273       5.08598709    
   9.05352879       4.88990974    
   8.87154484       4.69383240    
   8.68956089       4.49775505    
   8.50757694       4.30167770    
   8.32559299       4.10560036    
   8.14360905       3.90952301    
   7.96162415       3.71344566    
   7.77963734       3.51736832    
   7.59765053       3.32129097    
   7.41566372       3.12521362    
   7.23367691       2.92913628    
   7.05169010       2.73305893    
   6.86970329       2.53698158    
   6.68771648       2.34090424    
   6.50572968       2.14482689    
   6.32374287       1.94874930    
   6.14175606       1.75267124    
   5.95976925       1.55659318    
   5.77778244       1.36051512    
   5.59579563       1.16443706    
   5.41380882      0.968359053    
   5.23182201      0.772281349    
   5.04983521      0.576203644    
   4.86784840      0.380125940    
   4.68586159      0.184048191    
   4.50387478      -1.20295919E-02
   4.32188797      -5.18151745E-02
   4.13990116      0.140582934    
   3.95791435      0.336366534    
   3.77592754      0.532150090    
   3.59394073      0.727933824    
   3.41195393      0.923717558    
   3.22996712       1.11950111    
   3.04798031       1.31528449    
   2.86599350       1.51106787    
   2.68400669       1.70685124    
   2.50201988       1.90263462    
   2.32003307       2.09841847    
   2.13804626       2.29420257    
   1.95605969       2.48998666    
   1.77407360       2.68577075    
   1.59208751       2.88155484    
   1.41010141       3.07733893    
   1.22811532       3.27312303    
   1.04612923       3.46890712    
  0.864143133       3.66469121    
  0.682157040       3.86047530    
  0.500170946       4.05625916    
  0.318184853       4.25204182    
  0.136198759       4.44782448    
  -4.34689224E-02   4.64360714    
  -1.66778155E-02   4.83938980    
  0.165274233       5.03517246    
  0.347226322       5.23095512    
  0.529178441       5.42673779    
  0.711130559       5.62252045    
  0.893082678       5.81830311    
   1.07503462       6.01408577    
   1.25698638       6.20986843    
   1.43893814       6.40565109    
   1.62088990       6.60143375    
   1.80284166       6.79721642    
   1.98479342       6.99299908    
   2.16674590       7.18878174    
   2.34869838       7.38456440    
   2.53065085       7.58034706    
   2.71260333       7.77612972    
   2.89455581       7.97191238    
   3.07650828       8.16769791    
   3.25846076       8.36348343    
   3.44041324       8.55926895    
   3.62236571       8.75505447    
   3.80431819       8.95084000    
   3.98627067       9.14662552    
   4.16822290       9.34241104    
   4.35017538       9.53819656    
   4.53212786       9.73398209    
   4.71408033       9.92976761    
   4.89603281       10.0848322    
   5.07798529       9.94151115    
   5.25993776       9.74515343    
   5.44189024       9.54879570    
   5.62384272       9.35243797    
   5.80579519       9.15608025    
   5.98774767       8.95972252    
   6.16970015       8.76336479    
   6.35165262       8.56700706    
   6.53360510       8.37064934    
   6.71555758       8.17429161    
   6.89751005       7.97793341    
   7.07946253       7.78157282    
   7.26141500       7.58521223    
   7.44336748       7.38885164    
   7.62531996       7.19249105    
   7.80727243       6.99613047    
   7.98922491       6.79976988    
   8.17117500       6.60340929    
   8.35312462       6.40704870    
   8.53507423       6.21068811    
   8.71702385       6.01432753    
   8.89897346       5.81796694    
   9.08092308       5.62160635    
   9.26287270       5.42524576    
   9.44482231       5.22888517    
   9.62677193       5.03252459    
