  0.378616095       7.62426710       3.97222495       4.88524485       9.35004425       10.0383015       4.86307955       5.30724859       1.86295259       7.03162909       3.76465297       9.08431816      0.249482721       6.25120640       6.70169020       6.96311188       8.17683792       1.39846742       4.68101883       3.57548404    
  0.324128509       7.49178171       3.92426229       5.00000715       9.31620789       9.90227509       4.87289286       5.45952749       1.72986853       6.98145914       3.66805792       8.98092079      0.131352335       6.17796087       6.81765699       7.04370213       8.09917068       1.51672542       4.55622149       3.65674973    
  0.269811958       7.35867214       3.87713933       5.11487722       9.28237152       9.76496506       4.88197374       5.61139154       1.59646916       6.93134356       3.57146025       8.87752342       1.33729950E-02   6.10528469       6.93361521       7.12428761       8.02150345       1.63498342       4.43131876       3.73833036    
  0.215755150       7.22478819       3.83105564       5.22995996       9.24853516       9.62765503       4.89010954       5.76274967       1.46261144       6.88131666       3.47485948       8.77411556      -7.46192709E-02   6.03329563       7.04956913       7.20487118       7.94382906       1.75324321       4.30632496       3.82021284    
  0.162121758       7.08993959       3.78588653       5.34520674       9.21469879       9.49034500       4.89740992       5.91366339       1.32806826       6.83140802       3.37825704       8.67069912      -1.64734423E-02   5.96215343       7.16551685       7.28544712       7.86615229       1.87150359       4.18125439       3.90238309    
  0.109218024       6.95389748       3.74145031       5.46054697       9.18086243       9.35302639       4.90403843       6.06421709       1.19250357       6.78159332       3.28165054       8.56728268      0.101363741       5.89211178       7.28146458       7.36602306       7.78847551       1.98976398       4.05612373       3.98482728    
   5.72702810E-02   6.81680870       3.69758129       5.57592010       9.14702606       9.21569729       4.91014242       6.21449089       1.05566990       6.73167753       3.18504333       8.46386051      0.219641805       5.82321882       7.39741087       7.44659901       7.71079874       2.10802436       3.93094707       4.06752825    
   4.95350873E-03   6.67953491       3.65414238       5.69127989       9.11318588       9.07836819       4.91584349       6.36454678      0.918695986       6.68118954       3.08843613       8.36042500      0.338437915       5.75508738       7.51335859       7.52718258       7.63312197       2.22628474       3.80573964       4.15046644    
  -3.98557559E-02   6.54247189       3.61102653       5.80660152       9.07932854       8.94102669       4.92123318       6.51443672      0.789131880       6.63015318       2.99182892       8.25698185      0.457913786       5.68729210       7.62931395       7.60777664       7.55544519       2.34454513       3.68051505       4.23361969    
  -4.11139019E-02   6.39997244       3.56815076       5.92187262       9.04543781       8.80365658       4.92637920       6.66419744      0.700708389       6.58491755       2.89522171       8.15352345      0.577604294       5.61913395       7.74529934       7.68839884       7.47776842       2.46280551       3.55528331       4.31696558    
  -4.04946096E-02   6.23220491       3.52544999       6.03709316       9.01145840       8.66621017       4.93133402       6.81385899      0.711436570       6.56578159       2.79861951       8.05004311      0.697243214       5.55014896       7.86137199       7.76909637       7.40009165       2.58106589       3.43005347       4.40048265    
   7.35910144E-04   6.04622889       3.48286986       6.15227270       8.97721100       8.52855873       4.93613768       6.96344280      0.768661797       6.56451273       2.70202589       7.94653082      0.816828549       5.48150682       7.97771120       7.84999704       7.32241488       2.69932628       3.30483031       4.48414755    
   5.54223359E-02   5.85685778       3.44036436       6.26743317       8.94231224       8.39047337       4.94081974       7.11296511      0.831989706       6.56577110       2.60544729       7.84296465      0.936561108       5.41373968       8.09469604       7.93133116       7.24473810       2.81758857       3.17961550       4.56793928    
  0.110087164       5.66802073       3.39788103       6.38261414       8.91640663       8.25623417       4.94540310       7.26243782      0.895100892       6.56569386       2.50889897       7.73930645       1.05657625       5.34678411       8.20269012       8.00882053       7.16706133       2.93585372       3.05440283       4.65184212    
  0.165354550       5.47986031       3.35535002       6.49787903       9.00927067       8.15813732       4.94990635       7.41187096      0.957766831       6.56417656       2.41241241       7.63548708       1.17651296       5.28061152       8.19191170       8.05016613       7.08938456       3.05411887       2.92917943       4.73584557    
  0.221545905       5.29200792       3.31265473       6.61332083       9.17050552       8.07433605       4.95434570       7.56127071       1.02029920       6.56168938       2.31605387       7.53139353       1.29582143       5.21512985       8.11276531       8.07720947       7.01170778       3.17238402       2.80389690       4.81994724    
  0.278880596       5.10431337       3.26960826       6.72904873       9.33265018       7.99067974       4.95873404       7.71064377       1.08292842       6.55863523       2.21992421       7.42686653       1.41427732       5.15011024       8.03270435       8.10411167       6.93403101       3.29064918       2.67840195       4.90417242    
  0.337326497       4.91677761       3.22596478       6.84512854       9.49417305       7.90706968       4.96308231       7.85999393       1.14588463       6.55535984       2.12409735       7.32171440       1.53228378       5.08526707       7.95326138       8.13096809       6.85635424       3.40891433       2.55225420       4.98858023    
  0.396683484       4.72942352       3.18149853       6.96152067       9.65547752       7.82348967       4.96739817       8.00932503       1.20951474       6.55224705       2.02847648       7.21572065       1.64608026       5.02047920       7.87403774       8.15779400       6.77867746       3.52717948       2.42938375       5.07313347    
  0.456742227       4.54226446       3.13609433       7.07808447       9.81670189       7.73992395       4.97168922       8.15863991       1.27318156       6.54883146       1.93383062       7.10955429       1.65618014       4.94175673       7.79488754       8.18461132       6.70100069       3.64544463       2.40946388       5.17174911    
  0.517525136       4.35537243       3.08977556       7.19463873       9.97789669       7.65636301       4.97596121       8.30794525       1.31129980       6.52283859       1.86573446       7.02567720       1.56627357       4.84000587       7.71576500       8.21141148       6.62332392       3.76370978       2.48876023       5.29343605    
  0.579221308       4.16892052       3.04261279       7.31104088       10.1012297       7.57280588       4.98021889       8.45723343       1.26103795       6.41641951       1.88697684       7.02206516       1.47258997       4.73696423       7.63664818       8.23820972       6.54564714       3.88197494       2.57082534       5.41629839    
  0.641625702       3.98291135       2.99453068       7.42716503       10.0262337       7.48925447       4.98446608       8.60651875       1.18769121       6.28790569       1.93237996       7.04047871       1.37875926       4.63396215       7.55753136       8.26500797       6.46797037       4.00024033       2.65218830       5.53903198    
  0.703552842       3.79639792       2.94544959       7.54287386       9.86532116       7.40570307       4.98870897       8.75578785       1.11450732       6.15922832       1.97881079       7.05910206       1.28558433       4.53174496       7.47841454       8.29180622       6.39029360       4.11850548       2.73319459       5.66186380    
  0.763476908       3.60724306       2.89544749       7.65807056       9.70413113       7.32215166       4.99294329       8.90505695       1.04197967       6.03091240       2.02571678       7.07747602       1.19446230       4.43237972       7.39929771       8.31860447       6.31261683       4.23677063       2.81395268       5.78489351    
  0.821552396       3.41464686       2.84475756       7.77275610       9.54292870       7.23860264       4.99717760       9.05431080      0.969796419       5.90267563       2.07319117       7.09583092       1.10519862       4.33665323       7.32018089       8.34540272       6.23494005       4.35503578       2.89448524       5.90818071    
  0.879091263       3.22059464       2.79362106       7.88699007       9.38171959       7.15506077       5.00141382       9.20356083      0.897790372       5.77436256       2.12119436       7.11418915       1.01646709       4.24258995       7.24106407       8.37220097       6.15726328       4.47330093       2.97477126       6.03178692    
  0.936667502       3.02705026       2.74212337       8.00073719       9.22050762       7.07151890       5.00565767       9.35280418      0.825882196       5.64588594       2.16978860       7.13257742      0.927686453       4.14825153       7.16194725       8.39899921       6.07958651       4.59156752       3.05474949       6.15578699    
  0.994238138       2.83452702       2.69022250       8.11378670       9.05927944       6.98798609       5.00990438       9.50203514      0.754032969       5.51718092       2.21915221       7.15116072      0.838897228       4.05315638       7.08282185       8.42579746       6.00190973       4.70984221       3.13432217       6.28025484    
   1.05171394       2.64280605       2.63790655       8.22589588       8.89805126       6.90445471       5.01415777       9.65126228      0.682223201       5.38819361       2.26944661       7.17013502      0.750186920       3.95756245       7.00369549       8.45259571       5.92423296       4.82811689       3.21336365       6.40525913    
   1.10908186       2.45157909       2.58525896       8.33695984       8.73681068       6.82093191       5.01842022       9.80047417      0.610442102       5.25887012       2.32074070       7.18956661      0.661568880       3.86182308       6.92456293       8.47939396       5.84655046       4.94639158       3.29172945       6.53083754    
   1.16636491       2.26062965       2.53241420       8.44706154       8.57556343       6.73741293       5.02268982       9.94968033      0.538682938       5.12915087       2.37304473       7.20937634      0.573021650       3.76621008       6.84542704       8.50619221       5.76886415       5.06466627       3.36928034       6.65699387    
   1.22358966       2.06983209       2.47948885       8.55638409       8.41431618       6.65389967       5.02696609       10.0824223      0.466939896       4.99896860       2.42635727       7.22942066      0.484521061       3.67091060       6.76628447       8.53299046       5.69117785       5.18294477       3.44590473       6.78368902    
   1.28077662       1.87911904       2.42655754       8.66513824       8.25305080       6.57039213       5.03124952       10.0515728      0.395206839       4.86824846       2.48067546       7.24957561      0.396051139       3.57606936       6.68713808       8.55978870       5.61349154       5.30122900       3.52153444       6.91084194    
   1.33793962       1.68845320       2.37365603       8.77349854       8.09178448       6.48688841       5.03554440       9.90519428      0.323475987       4.73689985       2.53599453       7.26976967      0.307604671       3.48181009       6.60797977       8.58658981       5.53580523       5.41951799       3.59614015       7.03834629    
   1.39508760       1.49781513       2.32079673       8.88159275       7.93051386       6.40338755       5.03986025       9.75596046      0.251737058       4.60482168       2.59231496       7.28998470      0.219182730       3.38825417       6.52880001       8.61340904       5.45811319       5.53781462       3.66971278       7.16609144    
   1.45222569       1.30719340       2.26797938       8.98951244       7.76923084       6.31989336       5.04421854       9.60668850      0.179976329       4.47190380       2.64965272       7.31023741      0.130793199       3.29552341       6.44957304       8.64025688       5.38041735       5.65612173       3.74224091       7.29396868    
   1.50935733       1.11658168       2.21519876       9.09731770       7.60793734       6.23639917       5.04866505       9.45734596      0.108176209       4.33803272       2.70803213       7.33057547       4.24500592E-02   3.20373654       6.37025118       8.66716099       5.30272150       5.77444315       3.81370854       7.42186928    
   1.56648481      0.925976336       2.16244888       9.20504856       7.44662857       6.15290499       5.05329514       9.30787849       3.63160633E-02   4.20311785       2.76746631       7.35106707      -4.10624035E-02   3.11298728       6.29073381       8.69417191       5.22502565       5.89278364       3.88411927       7.54969025    
   1.62360942      0.735375285       2.10972357       9.31273079       7.28530121       6.06941080       5.05830431       9.15819263      -3.22437920E-02   4.06716061       2.82792473       7.37178373      -4.03772779E-02   3.02327585       6.21081400       8.72136593       5.14732981       6.01114941       3.95352387       7.67734146    
   1.68073213      0.544777393       2.05701756       9.42037678       7.12394810       5.98592567       5.06400871       9.00817013      -3.41234356E-02   3.93044353       2.88932657       7.39278316       4.34060246E-02   2.93432283       6.13014317       8.74882507       5.06963396       6.12954760       4.02204370       7.80477571    
   1.73785245      0.354182303       2.00432682       9.52800083       6.96256351       5.90244246       5.07047606       8.85777950       3.36363427E-02   3.79386187       2.95155334       7.41409636      0.131682679       2.84523082       6.04856253       8.77649498       4.99193907       6.24798775       4.08989763       7.93203163    
   1.79497170      0.163589507       1.95164776       9.63561058       6.80114126       5.81897020       5.07528973       8.70699215      0.105326600       3.65965652       3.01446581       7.43572426      0.220218748       2.75376058       5.96821690       8.80418968       4.91425276       6.36648178       4.15750837       8.05930233    
   1.85208964      -2.68012062E-02   1.89897811       9.74320412       6.63967657       5.73551178       5.07046604       8.55440235      0.176156282       3.53206539       3.07793140       7.45764112      0.309616774       2.65567398       5.89688063       8.83321285       4.83656406       6.48504925       4.22522545       8.18667793    
   1.90920699     -0.120653100       1.84631562       9.85079765       6.47817039       5.65207386       5.06343126       8.40051556      0.245248094       3.41578007       3.14184260       7.47980785      0.400753945       2.54627919       5.83905268       8.86670685       4.75886250       6.60372305       4.28124762       8.31051254    
   1.96632254       2.17900742E-02   1.79365885       9.95837402       6.31662560       5.56865931       5.11187792       8.24769783      0.312211752       3.31145620       3.20614719       7.50218439      0.494020432       2.42492199       5.78840828       8.90426159       4.68113184       6.72257328       4.27427340       8.42881584    
   2.02343607      0.212420404       1.74100685       10.0564928       6.15504932       5.48527002       5.18778563       8.08958244      0.377604634       3.21490598       3.27087975       7.52475929      0.588860035       2.29578829       5.73992538       8.94379330       4.60335302       6.84174109       4.23732281       8.54990482    
   2.08054495      0.403057784       1.68835890       10.0415869       5.99344778       5.40190554       5.26388025       7.93121147      0.442285895       3.12151933       3.33615065       7.54749775      0.684416294       2.16348290       5.69121790       8.98309994       4.52554226       6.96151304       4.19992542       8.67067814    
   2.13764215      0.593710303       1.63571560       9.93699360       5.83182764       5.31856441       5.33926582       7.77344036      0.506847322       3.02863359       3.40219402       7.57028913      0.780104220       2.03066111       5.64190292       9.02145004       4.44773674       7.08225918       4.16308165       8.79076481    
   2.19470787      0.784395516       1.58307779       9.82940865       5.67019463       5.23524523       5.41377449       7.61580658      0.571581185       2.93513012       3.46928477       7.59298849      0.875651479       1.89842582       5.59215307       9.05910683       4.36993265       7.20411777       4.12650347       8.91037083    
   2.25168633      0.975152552       1.53044653       9.72181511       5.50855350       5.15194893       5.48725891       7.45814896      0.636603236       2.84065151       3.53341794       7.61721182      0.970997632       1.76709378       5.54205656       9.09639454       4.29623985       7.32521057       4.09014654       9.02959442    
   2.30843282       1.16604817       1.47782302       9.61422157       5.34690571       5.06867456       5.55981493       7.30053997      0.701945662       2.74515653       3.54319096       7.66149950       1.06625557       1.63664043       5.49162292       9.13349342       4.27792025       7.42668629       4.05404043       9.14848804    
   2.36465740       1.35713327       1.42520833       9.50662804       5.18525791       4.98542404       5.63167953       7.14305592      0.767606199       2.64871764       3.46549630       7.73474026       1.16171670       1.50694180       5.44083405       9.17049789       4.34782171       7.49944496       4.01822090       9.26709461    
   2.42003155       1.54832900       1.37260389       9.39903450       5.02361012       4.90219784       5.70301151       6.98573256      0.833574533       2.55143881       3.37432837       7.81204987       1.25772119       1.37797225       5.38966846       9.20745468       4.43178272       7.56824541       3.98271441       9.38545609    
   2.47442865       1.73942018       1.32001162       9.29142666       4.86196661       4.81899548       5.77396297       6.82857418      0.899847686       2.45342350       3.28381324       7.88934422       1.35439861       1.24984348       5.33810854       9.24438953       4.51551819       7.63711405       3.94753575       9.50360203    
   2.52799225       1.93024230       1.26743364       9.18381405       4.70032883       4.73581409       5.84467745       6.67155123      0.966440320       2.35476732       3.19405270       7.96658516       1.45159042       1.12262595       5.28614426       9.28131390       4.59878349       7.70609760       3.91269279       9.62155247    
   2.58099580       2.12081218       1.21487415       9.07620144       4.53870010       4.65264893       5.91525650       6.51462078       1.03338373       2.25556087       3.10467768       8.04383945       1.54899192      0.996210396       5.23377419       9.31821728       4.68184280       7.77517414       3.87818575       9.73931217    
   2.63363314       2.31122708       1.16233909       8.96856976       4.37707853       4.56949568       5.98576307       6.35774612       1.10070479       2.15590453       3.01548958       8.12113285       1.64638257      0.870401800       5.18100262       9.35508633       4.76483107       7.84437466       3.84400463       9.85688210    
   2.68600512       2.50154281       1.10983801       8.86093044       4.21545935       4.48634815       6.05622911       6.20090485       1.16839278       2.05589914       2.92638779       8.19847202       1.74367464      0.745044291       5.12784719       9.39188480       4.84780502       7.91375399       3.81013393       9.97426987    
   2.73819017       2.69178128       1.05738437       8.75327682       4.05384016       4.40320015       6.12667227       6.04408121       1.23639190       1.95562720       2.83731365       8.27585697       1.84084809      0.620038271       5.07433605       9.42856598       4.93078899       7.98337603       3.77655292       10.0708075    
   2.79026985       2.88196993       1.00499570       8.64560699       3.89221144       4.32003689       6.19710255       5.88726854       1.30462706       1.85513854       2.74822497       8.35329151       1.93790627      0.495318651       5.02049255       9.46507168       5.01377773       8.05331326       3.74325585       10.0282440    
   2.84233594       3.07217741      0.952694595       8.53792000       3.73053265       4.23680830       6.26752424       5.73046350       1.37303412       1.75445962       2.65909696       8.43077850       2.03485942      0.370839000       4.96626759       9.50136185       5.09675074       8.12363052       3.71031380       9.91165638    
   2.89458537       3.26263762      0.900502622       8.43023109       3.56863976       4.15329695       6.33794355       5.57366037       1.44156921       1.65360808       2.56991935       8.50833321       2.13171768      0.246563628       4.91154718       9.53739834       5.17966700       8.19437218       3.67786551       9.79415703    
   2.94586158       3.45179582      0.848437607       8.32254696       3.40770578       4.07107019       6.40835762       5.41685724       1.51020432       1.55259991       2.48070478       8.58596897       2.22849083      0.122463569       4.85621214       9.57313442       5.26247644       8.26556492       3.64604998       9.67641544    
   2.88339019       3.48716402      0.796506822       8.21488667       3.36051250       4.14262199       6.47876740       5.26005411       1.57892334       1.45145214       2.39149380       8.66370106       2.32518888      -1.48498453E-03   4.80016327       9.60850525       5.34513330       8.33719921       3.61496282       9.55847263    
   2.72947288       3.39814615      0.744705260       8.10726166       3.40476060       4.33855152       6.54917717       5.10325384       1.64771664       1.35018253       2.30235720       8.74153996       2.42181945      -7.99821392E-02   4.74335194       9.64344501       5.42760181       8.40923023       3.58462501       9.44041443    
   2.57540464       3.30892205      0.693016589       7.99968338       3.44915438       4.53467417       6.61958694       4.94646025       1.71659398       1.24878454       2.21338224       8.81947803       2.51837254      -1.90846808E-03   4.68577623       9.67789078       5.50986624       8.48160553       3.55498123       9.32236576    
   2.42150474       3.21992636      0.641418219       7.89215183       3.49337459       4.73055172       6.68999672       4.78966665       1.78563535       1.14716423       2.12464190       8.89748955       2.61476779      0.122126125       4.62748718       9.71179962       5.59193468       8.55424976       3.52592516       9.20446491    
   2.26764107       3.13096714      0.589887023       7.78466511       3.53755307       4.92637014       6.76040363       4.63287306       1.85505092       1.04512453       2.03617048       8.97553349       2.71079516      0.246602446       4.56858063       9.74516201       5.67381954       8.62709332       3.49733210       9.08683586    
   2.11378479       3.04200053      0.538402498       7.67721605       3.58172011       5.12217140       6.83080387       4.47607946       1.92516196      0.942477405       1.94795358       9.05356216       2.80613160      0.371712685       4.50918722       9.77801418       5.75555420       8.70007420       3.46907401       8.96955299    
   1.95993328       2.95301080      0.486949474       7.56979561       3.62588477       5.31797028       6.90120411       4.31928587       1.99582577      0.839461386       1.85994375       9.13155365       2.90091705      0.497221291       4.44944811       9.81043053       5.83716917       8.77314854       3.44104481       8.85262203    
   1.80608499       2.86399364      0.435516983       7.46239662       3.67004943       5.51376915       6.97160435       4.16249228       2.06519938      0.736843467       1.77208304       9.20949745       2.99698973      0.622362077       4.38948107       9.84250069       5.91869450       8.84628201       3.41316319       8.73599911    
   1.65224361       2.77494860      0.384097934       7.35501337       3.71420932       5.70956802       7.04200459       4.00569868       2.13160467      0.634618223       1.68432093       9.28739643       3.09602523      0.747139275       4.32937765       9.87431908       6.00015259       8.91945553       3.38537359       8.61961746    
   1.49841142       2.68587923      0.332687944       7.24764109       3.75836921       5.90536690       7.11240482       3.84890509       2.19681120      0.532379210       1.59662151       9.36526203       3.19625020      0.871955991       4.26919460       9.90595722       6.08156347       8.99265099       3.35764003       8.50341320    
   1.34458971       2.59678912      0.281284153       7.14027643       3.80252910       6.10117054       7.18280506       3.69211149       2.26269722      0.430416375       1.50896072       9.44310093       3.29578614      0.996517241       4.20896721       9.93747330       6.16293955       9.06585693       3.32994127       8.38732719    
   1.19077837       2.50768352      0.229884803       7.03291845       3.84668636       6.29698801       7.25320530       3.53531790       2.32939100      0.328898042       1.42132449       9.52092075       3.39450359       1.12064981       4.14871693       9.96890736       6.24429083       9.13908005       3.30226517       8.27131176    
   1.03697610       2.41856718      0.178488851       6.92556334       3.89083362       6.49283886       7.32360554       3.37852430       2.39653087      0.227710694       1.33370423       9.59872723       3.49276733       1.24446309       4.08845329       10.0002861       6.32562494       9.21230316       3.27461004       8.15532494    
  0.883181214       2.32944369      0.127095520       6.81820822       3.93494701       6.68877649       7.39400578       3.22173071       2.46386909      0.126711741       1.24609458       9.67652798       3.59082389       1.36809504       4.02818108       10.0202341       6.40694714       9.28552628       3.24699497       8.03928661    
  0.729391634       2.24031568       7.57043138E-02   6.71085691       3.97893572       6.88494539       7.46440601       3.06493711       2.53129292       2.58111060E-02   1.15849292       9.75432873       3.68879056       1.49163353       3.96790624       10.0005522       6.48825932       9.35874939       3.21950865       7.92304707    
  0.575605869       2.15118527       2.43148822E-02   6.60351133       4.02252388       7.08163118       7.53480625       2.90814352       2.59875345      -5.95229752E-02   1.07089758       9.83211899       3.78671646       1.61512434       3.90762591       9.96918488       6.56956530       9.43197250       3.19242597       7.80631256    
  0.421822965       2.06205392      -2.41705813E-02   6.49616575       4.06543827       7.27892017       7.60520649       2.75134993       2.66623139      -2.76605990E-02  0.983307123       9.90990067       3.88462257       1.73858929       3.84734249       9.93779945       6.65086603       9.50519562       3.16601729       7.68899488    
  0.268042177       1.97291923      -2.32241973E-02   6.38882017       4.10868597       7.47616720       7.67560673       2.59455633       2.73372173       7.23323449E-02  0.895721078       9.98768234       3.98251510       1.86203551       3.78705597       9.90639687       6.73216248       9.57841873       3.13927841       7.57173824    
  0.114263266       1.88378406       2.56489832E-02   6.28147459       4.15263653       7.67328358       7.74600697       2.43776274       2.80122185      0.173240542      0.808138728       10.0484524       4.08039570       1.98546529       3.72676945       9.87497520       6.81345367       9.65164185       3.11183715       7.45463324    
  -3.85022946E-02   1.79464889       7.70014748E-02   6.17412901       4.19586563       7.87022781       7.81640720       2.28096914       2.86873126      0.274164259      0.720559657       10.0142565       4.17826605       2.10888076       3.66648293       9.84353065       6.89474487       9.72486496       3.08511472       7.33772421    
  -9.23288390E-02   1.70551372      0.128355443       6.06678343       4.23837519       8.06688595       7.88680744       2.12417555       2.93624902      0.375101715      0.632983625       9.93664837       4.27612782       2.23228264       3.60620141       9.81204510       6.97603607       9.79808807       3.05910516       7.22113943    
   3.53163704E-02   1.61637855      0.179711074       5.95943785       4.28057957       8.26341248       7.95720577       1.96738136       3.00377440      0.476051390      0.545410514       9.85884762       4.37398195       2.35567331       3.54593992       9.78049660       7.05731773       9.87131119       3.03337693       7.10475063    
  0.189150915       1.52724314      0.231068581       5.85209227       4.32263994       8.45996952       8.02760029       1.81058538       3.07130599      0.577012062      0.457840115       9.78104687       4.47182894       2.47905350       3.48573089       9.74883366       7.13859940       9.94453430       3.00773835       6.98844624    
  0.342987597       1.43810558      0.282428294       5.74474669       4.36454630       8.65668011       8.09800053       1.65378940       3.13884258      0.677982748      0.370272338       9.70324612       4.56966734       2.60242414       3.42564392       9.71698284       7.21988106       10.0173531       2.98212767       6.87217712    
  0.496827126       1.34896803      0.333790570       5.63740540       4.40619659       8.85365105       8.16840076       1.49699342       3.20638180      0.778962672      0.282706916       9.62544537       4.66750193       2.72578621       3.36580324       9.68485641       7.30116272       10.0443411       2.95652580       6.75592327    
  0.650670528       1.25983047      0.385155827       5.53006935       4.44743061       9.05093956       8.23880100       1.34019744       3.27392507      0.879951000      0.195143804       9.54764462       4.76532984       2.84914112       3.30637336       9.65240479       7.38244390       9.98424435       2.93092442       6.63967896    
  0.804519296       1.17069292      0.436524659       5.42273331       4.48811436       9.24851513       8.30920124       1.18340147       3.34146833      0.980946898      0.107582778       9.46984386       4.86315346       2.97248888       3.24749136       9.61966228       7.46371603       9.91100216       2.90532303       6.52343559    
