   8.08597088       7.83984184       6.53213310       6.40773821    
   8.10574150       7.97371101       6.40629768       6.55127239    
   8.12548828       8.10756111       6.28048372       6.69482517    
   8.14522266       8.24140263       6.15468693       6.83838940    
   8.16493988       8.37522697       6.02890158       6.98196507    
   8.18465710       8.50905132       5.90312386       7.12554216    
   8.20435905       8.64287567       5.77735662       7.26912975    
   8.22405243       8.77670002       5.65159082       7.41271734    
   8.24374580       8.91052437       5.52582741       7.55630493    
   8.26343918       9.04434872       5.40007353       7.69989252    
   8.28313255       9.17817307       5.27431965       7.84348011    
   8.30282593       9.31197643       5.14856577       7.98706770    
   8.32251930       9.44577694       5.02281189       8.13066578    
   8.34221268       9.57957745       4.89705801       8.27426529    
   8.36190605       9.71337795       4.77130413       8.41786480    
   8.38159943       9.84717846       4.64555025       8.56146431    
   8.40129280       9.98097897       4.51979637       8.70506382    
   8.42098618       10.0688152       4.39404249       8.84866333    
   8.44067955       9.96844578       4.26828861       8.99226284    
   8.46037292       9.83469296       4.14253473       9.13586235    
   8.48006630       9.70094013       4.01678085       9.27946186    
   8.49975967       9.56718731       3.89103222       9.42306137    
   8.51945305       9.43343449       3.76528430       9.56666088    
   8.53914642       9.29968166       3.63953638       9.71026039    
   8.55883980       9.16592884       3.51378846       9.85385990    
   8.57853317       9.03217602       3.38804054       9.99745941    
   8.59822655       8.89842319       3.26229262       10.0701056    
   8.61791992       8.76467037       3.13654470       9.94827938    
   8.63761330       8.63091755       3.01079679       9.80477524    
   8.65730667       8.49716473       2.88504887       9.66127110    
   8.67700005       8.36341190       2.75930095       9.51776695    
   8.69669342       8.22965908       2.63355303       9.37426281    
   8.71638680       8.09590626       2.50780511       9.23075867    
   8.73608017       7.96215725       2.38205719       9.08725452    
   8.75577354       7.82841635       2.25630927       8.94375038    
   8.77546692       7.69467545       2.13056135       8.80024624    
   8.79516029       7.56093454       2.00481343       8.65674210    
   8.81485367       7.42719364       1.87906551       8.51323795    
   8.83454704       7.29345274       1.75331759       8.36973381    
   8.85424042       7.15971184       1.62756968       8.22622967    
   8.87393379       7.02597094       1.50182176       8.08272552    
   8.89362717       6.89223003       1.37607384       7.93922663    
   8.91332054       6.75848913       1.25032592       7.79573441    
   8.93301392       6.62474823       1.12457800       7.65224218    
   8.95270729       6.49100733      0.998830020       7.50874996    
   8.97240067       6.35726643      0.873080611       7.36525774    
   8.99209404       6.22352552      0.747331202       7.22176552    
   9.01178741       6.08978462      0.621581793       7.07827330    
   9.03148079       5.95604372      0.495832413       6.93478107    
   9.05117416       5.82230282      0.370083749       6.79128885    
   9.07086754       5.68856192      0.244335055       6.64779663    
   9.09056091       5.55482101      0.118586019       6.50430441    
   9.11025429       5.42108011      -7.15017179E-03   6.36081219    
   9.12994766       5.28733921      -5.77035695E-02   6.21731997    
   9.14964104       5.15359831       5.46850488E-02   6.07382774    
   9.16933441       5.01985741      0.180382684       5.93033552    
   9.18902779       4.88611650      0.306080490       5.78684330    
   9.20872116       4.75237560      0.431778491       5.64335108    
   9.22841454       4.61863470      0.557476163       5.49985886    
   9.24810791       4.48489380      0.683173418       5.35636663    
   9.26780128       4.35115290      0.808870673       5.21287441    
   9.28749466       4.21741199      0.934567928       5.06938219    
   9.30718803       4.08367109       1.06026518       4.92588997    
   9.32688141       3.94992781       1.18596244       4.78239775    
   9.34657478       3.81618094       1.31165969       4.63890553    
   9.36626816       3.68243408       1.43735695       4.49541330    
   9.38596153       3.54868722       1.56305420       4.35192108    
   9.40565491       3.41494036       1.68875146       4.20842886    
   9.42534828       3.28119349       1.81444871       4.06493664    
   9.44504166       3.14744663       1.94014597       3.92144442    
   9.46473503       3.01369977       2.06584477       3.77795219    
   9.48442841       2.87995291       2.19154501       3.63445997    
   9.50412178       2.74620605       2.31724524       3.49096775    
   9.52381516       2.61245918       2.44294548       3.34747553    
   9.54350853       2.47871232       2.56864572       3.20398331    
   9.56320190       2.34496546       2.69434595       3.06049109    
   9.58289528       2.21121860       2.82004619       2.91699886    
   9.60258865       2.07747173       2.94574642       2.77350664    
   9.62228203       1.94372487       3.07144666       2.63001442    
   9.64197540       1.80997801       3.19714689       2.48652220    
   9.66166878       1.67623115       3.32284713       2.34302998    
   9.68136215       1.54248428       3.44854736       2.19953775    
   9.70105553       1.40873742       3.57424760       2.05604553    
   9.72074890       1.27499056       3.69994783       1.91255140    
   9.74044228       1.14124370       3.82564807       1.76905620    
   9.76013565       1.00749683       3.95134830       1.62556100    
   9.77982903      0.873749971       4.07704496       1.48206580    
   9.79952240      0.740003109       4.20273924       1.33857059    
   9.81921577      0.606256247       4.32843351       1.19507539    
   9.83890915      0.472509563       4.45412779       1.05158019    
   9.85860252      0.338763446       4.57982206      0.908086002    
   9.87829590      0.205017194       4.70551634      0.764592290    
   9.89798927       7.12707043E-02   4.83121061      0.621098578    
   9.91768265      -5.43124937E-02   4.95690489      0.477604747    
   9.93737602      -2.03998331E-02   5.08259916      0.334110290    
   9.95706940      0.113009840       5.20829344      0.190615997    
   9.97676277      0.246714234       5.33398771       4.71219122E-02
   9.99645615      0.380418628       5.45968199      -7.14356303E-02
   10.0101624      0.514123082       5.58537626       7.13387365E-03
   9.99610043      0.647828221       5.71107054      0.150635794    
   9.97643089      0.781533360       5.83676481      0.294137716    
   9.95676136      0.915238500       5.96245909      0.437639624    
   9.93709183       1.04894364       6.08815336      0.581141949    
   9.91742229       1.18264878       6.21384764      0.724644601    
   9.89775276       1.31635392       6.33954525      0.868147254    
   9.87808323       1.45005906       6.46525145       1.01164973    
   9.85841370       1.58376420       6.59095764       1.15515089    
   9.83874416       1.71746933       6.71666384       1.29865205    
   9.81907463       1.85117447       6.84237003       1.44215345    
   9.79938793       1.98487663       6.96807623       1.58565760    
   9.77969456       2.11858153       7.09379435       1.72916174    
   9.76000118       2.25228143       7.21951485       1.87266588    
   9.74029827       2.38598061       7.34524679       2.01617217    
   9.72058010       2.51967978       7.47099400       2.15968227    
   9.70083523       2.65337300       7.59676456       2.30319428    
   9.68105507       2.78706098       7.72257233       2.44671273    
   9.66121292       2.92073798       7.84844112       2.59024167    
   9.64126873       3.05439639       7.97441149       2.73378992    
   9.62114525       3.18802047       8.10056114       2.87737274    
   9.60069847       3.32157731       8.22703743       3.02102280    
   9.57964516       3.45499992       8.35411930       3.16480565    
   9.55748844       3.58815980       8.48230362       3.30885291    
   9.53399086       3.72097254       8.61183262       3.45324636    
   9.51701069       3.85581708       8.73484135       3.59560800    
   9.55985832       4.01123571       8.79802227       3.71739602    
   9.66718769       4.19087601       8.79672050       3.81496119    
   9.78279781       4.37391233       8.78713703       3.90913081    
   9.89723015       4.55639362       8.77873135       4.00385571    
   10.0105467       4.73835516       8.77138615       4.09910059    


          10          10
