   5.18042946       1.70334470    
   4.86823606       8.16776943    
   4.25137711       1.97481573    
   4.69281101       6.10962391    
   4.04851532      -5.04439743E-03
   5.45720339       4.28684950    
   4.47154617      0.830467522    
   3.95725179       6.94866610    
   4.86764812       3.44069529    
   5.11115837      0.139559954    
   4.43059683       4.35224390    
   3.55696416       7.81570435    
   4.89907026       7.13800287    
   3.56635833       3.80665827    
   4.10106993       2.91473699    
   6.25699615       3.84945917    
   2.74571085       7.24853897    
   3.52746725       5.93050575    
   1.79187703       1.21717536    
