   1.20000005       33.5198555      0.800000012       29.9999981    
   2.20000005       44.2480202       1.79999995       29.9999981    
   3.20000005       26.6854839       2.79999995       30.0066967    
   4.19999981       25.4998569       3.79999995       29.9999981    
   5.19999981       26.2676964       4.80000019       29.9999981    
   6.19999981       21.6691914       5.80000019       29.9999981    
   7.19999981       31.4006939       6.80000019       30.0064335    
   8.19999981       30.8152580       7.80000019       30.0000000    
   9.19999981       28.3525581       8.80000019       30.0000000    
   10.1999998       28.2090740       9.80000019       30.0000000    
