   4.59999990       5.19999981    
   4.19999981       5.39999962    
   3.79999971       5.59999943    
   3.39999962       5.79999924    
   2.99999952       5.99999905    
   2.59999943       6.19999886    
   2.19999933       6.39999866    
   1.79999936       6.59999847    
   1.39999938       6.79999828    
  0.999999404       6.99999809    
  0.599999428       7.19999790    
  0.199999437       7.39999771    
 -0.200000554       7.59999752    
 -0.568000436       7.79999733    
 -0.845120251       7.99999714    
 -0.987020850       8.19999695    
 -0.970998108       8.39999676    
 -0.799615681       8.59999657    
 -0.500294745       8.79999638    
 -0.120926648       8.99999619    
  0.277789712       9.19999599    
  0.676506102       9.39999580    
   1.07522249       9.59999561    
   1.47393882       9.79999542    
   1.87265515       9.99999523    
   2.27137160       10.1999950    
   2.67008805       10.3679962    
   3.06880450       10.4771175    
   3.46752095       10.5099001    
   3.86623740       10.4610987    
   4.26495361       10.3385210    
   4.66367006       10.1617804    
   5.06238651       9.95915508    
   5.46110296       9.75652981    
   5.85981941       9.55390453    
   6.25853586       9.35127926    
   6.65725231       9.14865398    
   7.05596876       8.94602871    
   7.45468521       8.74340343    
   7.85340166       8.54077816    
   8.25211811       8.33815289    
   8.65083408       8.13552761    
   9.04955006       7.93290234    
   9.44826603       7.73027706    
   9.84698200       7.52765179    
   10.2456980       7.32502651    
   10.6051025       7.12240124    
   10.8676910       6.91977596    
   10.9914484       6.71715069    
   10.9565744       6.51452541    
   10.7686481       6.31190014    
   10.4577389       6.10927486    
   10.0735912       5.90664959    
   9.67766857       5.70402431    
   9.28174591       5.50139904    
   8.88582325       5.29877377    
   8.48990059       5.09614849    
   8.09397793       4.89352322    
   7.69805574       4.69089794    
   7.30213356       4.48827267    
   6.90621138       4.28564739    
   6.51028919       4.08302212    
   6.11436701       3.88039660    
   5.71844482       3.67777109    
   5.32252264       3.47514558    
   4.92660046       3.27252007    
   4.53067827       3.06989455    
   4.13475609       2.86726904    
   3.73883367       2.66464353    
   3.34291124       2.46201801    
   2.94698882       2.25939250    
   2.55106640       2.05676699    
   2.15514398       1.85414159    
   1.75922155       1.65151620    
   1.36329913       1.44889081    
  0.967376769       1.24626541    
  0.571454406       1.04364002    
  0.175532028      0.841014624    
 -0.220390350      0.638389230    
 -0.581050277      0.435763806    
 -0.848742187      0.233138382    
 -0.980635345       3.05129606E-02
 -0.955626845     -0.172112465    
 -0.777718067     -0.347199887    
 -0.475374401     -0.466735333    
  -9.69708413E-02 -0.511593103    
  0.296948045     -0.474595994    
  0.690866947     -0.361663520    
   1.08478582     -0.190864906    
   1.47870469       1.04720918E-02
   1.87262356      0.211809084    
   2.26654243      0.413146079    
   2.66046143      0.614483058    
   3.05438042      0.815820038    
   3.44829941       1.01715708    
   3.84221840       1.21849406    
   4.23613739       1.41983104    
   4.63005638       1.62116802    
   5.02397537       1.82250500    
   5.41789436       2.02384210    
   5.81181335       2.22517920    
   6.20573235       2.42651629    
   6.59965134       2.62785339    
   6.99357033       2.82919049    
   7.38748932       3.03052759    
   7.78140831       3.23186469    
   8.17532730       3.43320179    
   8.56924629       3.63453889    
   8.96316528       3.83587599    
   9.35708427       4.03721285    
   9.75100327       4.23854971    
   10.1449223       4.43988657    
   10.5156536       4.64122343    
   10.8038807       4.84256029    
   10.9634867       5.04389715    
   10.9689350       5.24523401    
   10.8193531       5.44657087    
   10.5386753       5.64790773    
   10.1718092       5.84924459    
   9.77745342       6.05058146    
   9.38309765       6.25191832    
   8.98874187       6.45325518    
   8.59438610       6.65459204    
   8.20003033       6.85592890    
   7.80567455       7.05726576    
   7.41131878       7.25860262    
   7.01696301       7.45993948    
   6.62260723       7.66127634    
   6.22825146       7.86261320    
   5.83389568       8.06395054    
   5.43953991       8.26528740    
   5.04518414       8.46662426    
   4.65082836       8.66796112    
   4.25647259       8.86929798    
   3.86211705       9.07063484    
   3.46776152       9.27197170    
   3.07340598       9.47330856    
   2.67905045       9.67464542    
   2.28469491       9.87598228    
   1.89033937       10.0773191    
   1.49598384       10.2662849    
   1.10162830       10.4126453    
  0.707272708       10.4929829    
  0.312917143       10.4944429    
  -8.14384297E-02   10.4167919    
 -0.462763846       10.2724543    
 -0.770047069       10.0845242    
 -0.954122782       9.88306999    
 -0.985538840       9.68161583    
 -0.859268665       9.48016167    
 -0.595515549       9.27870750    
