   3.02800012       3.02800012       6.97200012       6.97200012    
   3.05600023       3.05600023       6.94400024       6.94400024    
   3.08400035       3.08400035       6.91600037       6.91600037    
   3.11200047       3.11200047       6.88800049       6.88800049    
   3.14000058       3.14000058       6.86000061       6.86000061    
   3.16800070       3.16800070       6.83200073       6.83200073    
   3.19600081       3.19600081       6.80400085       6.80400085    
   3.22400093       3.22400093       6.77600098       6.77600098    
   3.25200105       3.25200105       6.74800110       6.74800110    
   3.28000116       3.28000116       6.72000122       6.72000122    
   3.30800128       3.30800128       6.69200134       6.69200134    
   3.33600140       3.33600140       6.66400146       6.66400146    
   3.36400151       3.36400151       6.63600159       6.63600159    
   3.39200163       3.39200163       6.60800171       6.60800171    
   3.42000175       3.42000175       6.58000183       6.58000183    
   3.44800186       3.44800186       6.55200195       6.55200195    
   3.47600198       3.47600198       6.52400208       6.52400208    
   3.50400209       3.50400209       6.49600220       6.49600220    
   3.53200221       3.53200221       6.46800232       6.46800232    
   3.56000233       3.56000233       6.44000244       6.44000244    
   3.58800244       3.58800244       6.41200256       6.41200256    
   3.61600256       3.61600256       6.38400269       6.38400269    
   3.64400268       3.64400268       6.35600281       6.35600281    
   3.67200279       3.67200279       6.32800245       6.32800245    
   3.70000291       3.70000291       6.30000210       6.30000210    
   3.72800303       3.72800303       6.27200174       6.27200174    
   3.75600314       3.75600314       6.24400139       6.24400139    
   3.78400326       3.78400326       6.21600103       6.21600103    
   3.81200361       3.81200361       6.18800068       6.18800068    
   3.84000397       3.84000397       6.16000032       6.16000032    
   3.86800432       3.86800432       6.13199997       6.13199997    
   3.89600468       3.89600468       6.10399961       6.10399961    
   3.92400527       3.92400527       6.07599926       6.07599926    
   3.95200586       3.95200586       6.04799891       6.04799891    
   3.98000646       3.98000646       6.01999807       6.01999807    
   4.00800705       4.00800705       5.99199724       5.99199724    
   4.03600788       4.03600788       5.96399641       5.96399641    
   4.06400919       4.06400919       5.93599510       5.93599510    
   4.09201050       4.09201050       5.90799379       5.90799379    
   4.12001228       4.12001228       5.87999201       5.87999201    
