   5.00000000       5.00000000    
   4.00000000       5.50000000    
   3.00000000       6.00000000    
   2.00000000       6.50000000    
   1.00000000       7.00000000    
  -1.49011612E-08   7.50000000    
  -1.00000000       8.00000000    
  -1.00000000       8.50000000    
   2.23517418E-08   9.00000000    
   1.00000000       9.50000000    
   2.00000000       10.0000000    
   3.00000000       10.5000000    
   4.00000000       10.5000000    
   5.00000000       10.0000000    
   6.00000000       9.50000000    
   7.00000000       9.00000000    
   8.00000000       8.50000000    
   9.00000000       8.00000000    
   10.0000000       7.50000000    
   11.0000000       7.00000000    
   11.0000000       6.50000000    
   10.0000000       6.00000000    
   9.00000000       5.50000000    
   8.00000000       5.00000000    
   7.00000000       4.50000000    
   6.00000000       4.00000000    
   5.00000000       3.50000000    
   4.00000000       3.00000000    
   3.00000000       2.50000000    
   2.00000000       2.00000000    
   1.00000000       1.50000000    
  -1.49011612E-08   1.00000000    
  -1.00000000      0.500000000    
  -1.00000000      -7.45058060E-09
   2.23517418E-08 -0.500000000    
   1.00000000     -0.500000000    
   2.00000000       1.11758709E-08
   3.00000000      0.500000000    
   4.00000000       1.00000000    
   5.00000000       1.50000000    
   6.00000000       2.00000000    
   7.00000000       2.50000000    
   8.00000000       3.00000000    
   9.00000000       3.50000000    
   10.0000000       4.00000000    
   11.0000000       4.50000000    
   11.0000000       5.00000000    
   10.0000000       5.50000000    
   9.00000000       6.00000000    
   8.00000000       6.50000000    
   7.00000000       7.00000000    
   6.00000000       7.50000000    
   5.00000000       8.00000000    
   4.00000000       8.50000000    
   3.00000000       9.00000000    
   2.00000000       9.50000000    
   1.00000000       10.0000000    
  -1.49011612E-08   10.5000000    
  -1.00000000       10.5000000    
  -1.00000000       10.0000000    
   2.23517418E-08   9.50000000    
   1.00000000       9.00000000    
   2.00000000       8.50000000    
   3.00000000       8.00000000    
   4.00000000       7.50000000    
   5.00000000       7.00000000    
   6.00000000       6.50000000    
   7.00000000       6.00000000    
   8.00000000       5.50000000    
   9.00000000       5.00000000    
   10.0000000       4.50000000    
   11.0000000       4.00000000    
   11.0000000       3.50000000    
   10.0000000       3.00000000    
   9.00000000       2.50000000    
   8.00000000       2.00000000    
   7.00000000       1.50000000    
   6.00000000       1.00000000    
   5.00000000      0.500000000    
   4.00000000      -7.45058060E-09
   3.00000000     -0.500000000    
   2.00000000     -0.500000000    
   1.00000000       1.11758709E-08
  -1.49011612E-08  0.500000000    
  -1.00000000       1.00000000    
  -1.00000000       1.50000000    
   2.23517418E-08   2.00000000    
   1.00000000       2.50000000    
   2.00000000       3.00000000    
   3.00000000       3.50000000    
   4.00000000       4.00000000    
   5.00000000       4.50000000    
   6.00000000       5.00000000    
   7.00000000       5.50000000    
   8.00000000       6.00000000    
   9.00000000       6.50000000    
   10.0000000       7.00000000    
   11.0000000       7.50000000    
   11.0000000       8.00000000    
   10.0000000       8.50000000    
   9.00000000       9.00000000    
